data,descricao,valor,tipo,referencia
2025-06-05,TRANSFERÊNCIA ENVIADA,-22816.78,D,REF0000010055
2025-06-02,TED ENVIADA,-76490.64,D,REF0000010056
2025-06-05,COMPRA CARTÃO,-44228.38,D,REF0000010057
2025-06-18,SAQUE ATM,-66552.76,D,REF0000010058
2025-06-13,DEVOLUÇÃO BOLETO,50329.78,C,REF0000010059
2025-06-21,PIX RECEBIDO,26162.51,C,REF0000010060
2025-06-02,TRANSFERÊNCIA ENVIADA,-25954.93,D,REF0000010061
2025-06-16,DOC RECEBIDO,57835.99,C,REF0000010062
2025-06-05,DOC RECEBIDO,74159.55,C,REF0000010063
2025-06-03,SALÁRIO DEPOSITADO,41846.31,C,REF0000010064
2025-06-03,COMPRA CARTÃO,-77786.94,D,REF0000010065
2025-06-16,TED ENVIADA,-27518.67,D,REF0000010066
2025-06-14,PAGAMENTO FORNECEDOR,-43631.65,D,REF0000010067
2025-06-27,PAGAMENTO FORNECEDOR,-55582.2,D,REF0000010068
2025-06-06,TRANSFERÊNCIA RECEBIDA,65158.41,C,REF0000010069
2025-06-08,RENDIMENTO POUPANÇA,61032.99,C,REF0000010070
2025-06-01,PAGAMENTO CLIENTE,4568.31,C,REF0000010071
2025-06-16,SALÁRIO DEPOSITADO,51450.06,C,REF0000010072
2025-06-05,SALÁRIO DEPOSITADO,3421.96,C,REF0000010073
2025-06-13,DEVOLUÇÃO BOLETO,40071.68,C,REF0000010074
2025-06-16,DÉBITO AUTOMÁTICO,-1589.5,D,REF0000010075
2025-06-18,REEMBOLSO DESPESA,53587.88,C,REF0000010076
2025-06-02,CRÉDITO FOLHA,3258.4,C,REF0000010077
2025-06-01,TRANSFERÊNCIA RECEBIDA,18399.0,C,REF0000010078
2025-06-29,TRANSFERÊNCIA ENVIADA,-56160.85,D,REF0000010079
2025-06-13,BOLETO PAGO,-40756.43,D,REF0000010080
2025-06-30,PIX RECEBIDO,12222.86,C,REF0000010081
2025-06-17,COMPRA CARTÃO,-21288.46,D,REF0000010082
2025-06-25,TARIFA BANCÁRIA,-12831.07,D,REF0000010083
2025-06-29,COMPRA CARTÃO,-26792.13,D,REF0000010084
2025-06-10,PAGAMENTO SALÁRIO,-31440.96,D,REF0000010085
2025-06-21,TRANSFERÊNCIA ENVIADA,-2353.96,D,REF0000010086
2025-06-02,TED ENVIADA,-16406.98,D,REF0000010087
2025-06-07,TARIFA BANCÁRIA,-64380.63,D,REF0000010088
2025-06-07,PAGAMENTO SALÁRIO,-66642.73,D,REF0000010089
2025-06-21,PIX ENVIADO,-28907.02,D,REF0000010090
2025-06-07,RENDIMENTO POUPANÇA,45369.39,C,REF0000010091
2025-06-27,SALÁRIO DEPOSITADO,24826.63,C,REF0000010092
2025-06-16,SALÁRIO DEPOSITADO,68835.62,C,REF0000010093
2025-06-13,IOF,-57611.54,D,REF0000010094
2025-06-18,TRANSFERÊNCIA RECEBIDA,73669.48,C,REF0000010095
2025-06-28,PAGAMENTO SALÁRIO,-63610.5,D,REF0000010096
2025-06-29,TED RECEBIDA,6260.05,C,REF0000010097
2025-06-02,CRÉDITO FOLHA,68221.88,C,REF0000010098
2025-06-10,PIX RECEBIDO,75745.63,C,REF0000010099
2025-06-06,TRANSFERÊNCIA ENVIADA,-30544.6,D,REF0000010100
2025-06-21,SALÁRIO DEPOSITADO,4330.35,C,REF0000010101
2025-06-03,DEVOLUÇÃO BOLETO,77676.67,C,REF0000010102
2025-06-10,PIX ENVIADO,-33428.09,D,REF0000010103
2025-06-05,RENDIMENTO POUPANÇA,71886.81,C,REF0000010104
2025-06-04,TARIFA BANCÁRIA,-36581.37,D,REF0000010105
2025-06-06,TRANSFERÊNCIA RECEBIDA,70429.23,C,REF0000010106
2025-06-15,SALÁRIO DEPOSITADO,9051.31,C,REF0000010107
2025-06-16,TRANSFERÊNCIA ENVIADA,-21641.84,D,REF0000010108
2025-06-07,DOC RECEBIDO,58528.15,C,REF0000010109
2025-06-01,REEMBOLSO DESPESA,31833.24,C,REF0000010110
2025-06-14,TRANSFERÊNCIA RECEBIDA,39819.0,C,REF0000010111
2025-06-29,CRÉDITO FOLHA,77833.92,C,REF0000010112
2025-06-23,RENDIMENTO POUPANÇA,52545.97,C,REF0000010113
2025-06-26,TARIFA BANCÁRIA,-57523.72,D,REF0000010114
2025-06-28,DÉBITO AUTOMÁTICO,-2001.81,D,REF0000010115
2025-06-26,TRANSFERÊNCIA RECEBIDA,18823.74,C,REF0000010116
2025-06-28,PIX RECEBIDO,79667.2,C,REF0000010117
2025-06-26,IOF,-44737.6,D,REF0000010118
2025-06-10,PIX RECEBIDO,57259.77,C,REF0000010119
2025-06-15,COMPRA CARTÃO,-7118.86,D,REF0000010120
2025-06-22,COMPRA CARTÃO,-43590.03,D,REF0000010121
2025-06-05,PAGAMENTO FORNECEDOR,-58109.58,D,REF0000010122
2025-06-14,COMPRA CARTÃO,-58828.84,D,REF0000010123
2025-06-15,DEVOLUÇÃO BOLETO,46437.93,C,REF0000010124
2025-06-27,BOLETO PAGO,-61396.7,D,REF0000010125
2025-06-12,SAQUE ATM,-54073.07,D,REF0000010126
2025-06-29,DÉBITO AUTOMÁTICO,-6961.32,D,REF0000010127
2025-06-21,DEVOLUÇÃO BOLETO,26657.69,C,REF0000010128
2025-06-28,PAGAMENTO FORNECEDOR,-36088.96,D,REF0000010129
2025-06-17,DEVOLUÇÃO BOLETO,71184.79,C,REF0000010130
2025-06-21,PAGAMENTO CLIENTE,47923.46,C,REF0000010131
2025-06-05,CRÉDITO FOLHA,68095.27,C,REF0000010132
2025-06-03,REEMBOLSO DESPESA,65983.61,C,REF0000010133
2025-06-18,PAGAMENTO FORNECEDOR,-70463.81,D,REF0000010134
2025-06-01,CRÉDITO FOLHA,41589.53,C,REF0000010135
2025-06-06,PAGAMENTO SALÁRIO,-74763.7,D,REF0000010136
2025-06-16,DEVOLUÇÃO BOLETO,54736.65,C,REF0000010137
2025-06-18,DEVOLUÇÃO BOLETO,26072.71,C,REF0000010138
2025-06-08,SAQUE ATM,-41873.53,D,REF0000010139
2025-06-08,TED ENVIADA,-59998.61,D,REF0000010140
2025-06-23,TARIFA BANCÁRIA,-12498.31,D,REF0000010141
2025-06-26,PAGAMENTO CLIENTE,71460.02,C,REF0000010142
2025-06-23,TED RECEBIDA,39641.47,C,REF0000010143
2025-06-10,SAQUE ATM,-19384.58,D,REF0000010144
2025-06-27,TED RECEBIDA,43380.25,C,REF0000010145
2025-06-10,PIX RECEBIDO,1929.27,C,REF0000010146
2025-06-03,TED RECEBIDA,16606.64,C,REF0000010147
2025-06-14,TED ENVIADA,-36235.32,D,REF0000010148
2025-06-23,PIX ENVIADO,-52943.72,D,REF0000010149
2025-06-07,COMPRA CARTÃO,-27486.41,D,REF0000010150
2025-06-30,TRANSFERÊNCIA ENVIADA,-34310.48,D,REF0000010151
2025-06-02,TRANSFERÊNCIA ENVIADA,-50835.81,D,REF0000010152
2025-06-11,IOF,-78162.23,D,REF0000010153
2025-06-28,IOF,-2531.67,D,REF0000010154
2025-06-14,TED ENVIADA,-60245.79,D,REF0000010155
2025-06-16,PAGAMENTO SALÁRIO,-75932.33,D,REF0000010156
2025-06-25,TRANSFERÊNCIA RECEBIDA,30428.39,C,REF0000010157
2025-06-03,PAGAMENTO CLIENTE,38016.0,C,REF0000010158
2025-06-15,TED RECEBIDA,19668.89,C,REF0000010159
2025-06-20,TARIFA BANCÁRIA,-59936.73,D,REF0000010160
2025-06-18,DÉBITO AUTOMÁTICO,-2795.65,D,REF0000010161
2025-06-04,SAQUE ATM,-17363.6,D,REF0000010162
2025-06-28,CRÉDITO FOLHA,54721.71,C,REF0000010163
2025-06-03,TRANSFERÊNCIA RECEBIDA,74846.28,C,REF0000010164
2025-06-13,CRÉDITO FOLHA,37081.24,C,REF0000010165
2025-06-23,TED RECEBIDA,20293.68,C,REF0000010166
2025-06-10,IOF,-13954.8,D,REF0000010167
2025-06-11,CRÉDITO FOLHA,3233.33,C,REF0000010168
2025-06-27,BOLETO PAGO,-8818.48,D,REF0000010169
2025-06-08,TRANSFERÊNCIA RECEBIDA,15969.89,C,REF0000010170
2025-06-25,DOC RECEBIDO,31014.93,C,REF0000010171
2025-06-08,BOLETO PAGO,-3557.78,D,REF0000010172
2025-06-28,TRANSFERÊNCIA ENVIADA,-69251.97,D,REF0000010173
2025-06-26,IOF,-18337.17,D,REF0000010174
2025-06-05,DOC RECEBIDO,8167.94,C,REF0000010175
2025-06-26,DEVOLUÇÃO BOLETO,35075.88,C,REF0000010176
2025-06-29,PAGAMENTO FORNECEDOR,-1691.98,D,REF0000010177
2025-06-14,TED ENVIADA,-50804.82,D,REF0000010178
2025-06-18,SAQUE ATM,-2731.27,D,REF0000010179
2025-06-09,TED ENVIADA,-5401.74,D,REF0000010180
2025-06-30,PAGAMENTO FORNECEDOR,-37996.31,D,REF0000010181
2025-06-04,DOC RECEBIDO,72533.97,C,REF0000010182
2025-06-06,CRÉDITO FOLHA,13001.53,C,REF0000010183
2025-06-12,PAGAMENTO CLIENTE,35715.86,C,REF0000010184
2025-06-06,PAGAMENTO SALÁRIO,-38256.49,D,REF0000010185
2025-06-08,PIX ENVIADO,-9312.19,D,REF0000010186
2025-06-24,DOC RECEBIDO,11833.61,C,REF0000010187
2025-06-17,PIX ENVIADO,-944.93,D,REF0000010188
2025-06-19,RENDIMENTO POUPANÇA,9064.57,C,REF0000010189
2025-06-11,DOC RECEBIDO,24302.36,C,REF0000010190
2025-06-07,SALÁRIO DEPOSITADO,68853.83,C,REF0000010191
2025-06-04,TARIFA BANCÁRIA,-38288.12,D,REF0000010192
2025-06-28,PAGAMENTO CLIENTE,31059.21,C,REF0000010193
2025-06-28,DOC RECEBIDO,11731.69,C,REF0000010194
2025-06-16,TED RECEBIDA,68901.78,C,REF0000010195
2025-06-21,SALÁRIO DEPOSITADO,45314.28,C,REF0000010196
2025-06-08,COMPRA CARTÃO,-67189.69,D,REF0000010197
2025-06-02,SAQUE ATM,-32541.0,D,REF0000010198
2025-06-07,PIX ENVIADO,-62461.53,D,REF0000010199
2025-06-27,TRANSFERÊNCIA ENVIADA,-31292.56,D,REF0000010200
2025-06-16,DOC RECEBIDO,59901.25,C,REF0000010201
2025-06-06,PAGAMENTO SALÁRIO,-51700.97,D,REF0000010202
2025-06-16,RENDIMENTO POUPANÇA,47938.36,C,REF0000010203
2025-06-14,PIX RECEBIDO,34647.69,C,REF0000010204
2025-06-25,DOC RECEBIDO,44956.85,C,REF0000010205
2025-06-09,REEMBOLSO DESPESA,29593.21,C,REF0000010206
2025-06-10,COMPRA CARTÃO,-52030.84,D,REF0000010207
2025-06-17,IOF,-73550.18,D,REF0000010208
2025-06-23,TRANSFERÊNCIA ENVIADA,-30918.2,D,REF0000010209
2025-06-23,TED RECEBIDA,37572.78,C,REF0000010210
2025-06-17,PAGAMENTO FORNECEDOR,-78019.37,D,REF0000010211
2025-06-30,RENDIMENTO POUPANÇA,20164.86,C,REF0000010212
2025-06-17,TRANSFERÊNCIA ENVIADA,-69986.38,D,REF0000010213
2025-06-30,DEVOLUÇÃO BOLETO,25078.48,C,REF0000010214
2025-06-10,DEVOLUÇÃO BOLETO,45302.89,C,REF0000010215
2025-06-22,PAGAMENTO CLIENTE,66067.53,C,REF0000010216
2025-06-14,TRANSFERÊNCIA ENVIADA,-22317.84,D,REF0000010217
2025-06-26,DOC RECEBIDO,61476.71,C,REF0000010218
2025-06-12,PAGAMENTO SALÁRIO,-15237.79,D,REF0000010219
2025-06-19,IOF,-16396.94,D,REF0000010220
2025-06-21,RENDIMENTO POUPANÇA,9421.0,C,REF0000010221
2025-06-06,DEVOLUÇÃO BOLETO,16498.42,C,REF0000010222
2025-06-16,SAQUE ATM,-30031.14,D,REF0000010223
2025-06-18,IOF,-74602.09,D,REF0000010224
2025-06-03,TRANSFERÊNCIA ENVIADA,-11749.88,D,REF0000010225
2025-06-27,SAQUE ATM,-9998.12,D,REF0000010226
2025-06-26,TARIFA BANCÁRIA,-311.2,D,REF0000010227
2025-06-30,IOF,-74228.07,D,REF0000010228
2025-06-07,SAQUE ATM,-40913.92,D,REF0000010229
2025-06-21,SAQUE ATM,-4126.89,D,REF0000010230
2025-06-14,IOF,-47641.98,D,REF0000010231
2025-06-06,BOLETO PAGO,-25085.7,D,REF0000010232
2025-06-02,PIX RECEBIDO,28938.73,C,REF0000010233
2025-06-18,PAGAMENTO CLIENTE,22224.61,C,REF0000010234
2025-06-30,TED ENVIADA,-10237.4,D,REF0000010235
2025-06-19,PAGAMENTO SALÁRIO,-16431.17,D,REF0000010236
2025-06-20,DEVOLUÇÃO BOLETO,838.0,C,REF0000010237
2025-06-08,TARIFA BANCÁRIA,-22770.84,D,REF0000010238
2025-06-25,CRÉDITO FOLHA,49484.04,C,REF0000010239
2025-06-27,COMPRA CARTÃO,-74231.73,D,REF0000010240
2025-06-19,PAGAMENTO CLIENTE,12178.65,C,REF0000010241
2025-06-26,BOLETO PAGO,-60999.98,D,REF0000010242
2025-06-01,TRANSFERÊNCIA ENVIADA,-16291.14,D,REF0000010243
2025-06-09,CRÉDITO FOLHA,7339.66,C,REF0000010244
2025-06-28,TARIFA BANCÁRIA,-10008.83,D,REF0000010245
2025-06-20,IOF,-17716.83,D,REF0000010246
2025-06-09,SALÁRIO DEPOSITADO,71356.22,C,REF0000010247
2025-06-14,RENDIMENTO POUPANÇA,303.31,C,REF0000010248
2025-06-04,TARIFA BANCÁRIA,-35720.91,D,REF0000010249
2025-06-15,TRANSFERÊNCIA RECEBIDA,32712.34,C,REF0000010250
2025-06-28,REEMBOLSO DESPESA,59146.19,C,REF0000010251
2025-06-07,DÉBITO AUTOMÁTICO,-1890.98,D,REF0000010252
2025-06-11,PAGAMENTO FORNECEDOR,-34960.19,D,REF0000010253
2025-06-20,PAGAMENTO FORNECEDOR,-1706.23,D,REF0000010254
2025-06-07,TRANSFERÊNCIA ENVIADA,-67065.61,D,REF0000010255
2025-06-20,TED ENVIADA,-11604.03,D,REF0000010256
2025-06-07,SAQUE ATM,-13512.11,D,REF0000010257
2025-06-09,REEMBOLSO DESPESA,25171.23,C,REF0000010258
2025-06-13,SALÁRIO DEPOSITADO,57208.96,C,REF0000010259
2025-06-30,PAGAMENTO SALÁRIO,-76854.37,D,REF0000010260
2025-06-15,TED RECEBIDA,51655.91,C,REF0000010261
2025-06-12,DEVOLUÇÃO BOLETO,31140.15,C,REF0000010262
2025-06-24,SAQUE ATM,-1688.51,D,REF0000010263
2025-06-14,TED ENVIADA,-72739.58,D,REF0000010264
2025-06-12,DÉBITO AUTOMÁTICO,-27890.99,D,REF0000010265
2025-06-08,BOLETO PAGO,-38308.53,D,REF0000010266
2025-06-12,REEMBOLSO DESPESA,67679.91,C,REF0000010267
2025-06-23,TED RECEBIDA,60868.78,C,REF0000010268
2025-06-02,PAGAMENTO CLIENTE,7435.52,C,REF0000010269
2025-06-15,DÉBITO AUTOMÁTICO,-6386.47,D,REF0000010270
2025-06-09,REEMBOLSO DESPESA,23487.57,C,REF0000010271
2025-06-06,RENDIMENTO POUPANÇA,18365.64,C,REF0000010272
2025-06-20,TED RECEBIDA,18583.66,C,REF0000010273
2025-06-10,DOC RECEBIDO,45830.09,C,REF0000010274
2025-06-08,BOLETO PAGO,-75364.19,D,REF0000010275
2025-06-20,SALÁRIO DEPOSITADO,64627.91,C,REF0000010276
2025-06-09,TED RECEBIDA,5437.2,C,REF0000010277
2025-06-18,TRANSFERÊNCIA RECEBIDA,42739.57,C,REF0000010278
2025-06-18,BOLETO PAGO,-57870.52,D,REF0000010279
2025-06-11,PIX RECEBIDO,19689.44,C,REF0000010280
2025-06-27,PAGAMENTO CLIENTE,61319.65,C,REF0000010281
2025-06-13,PIX RECEBIDO,40098.0,C,REF0000010282
2025-06-05,TRANSFERÊNCIA RECEBIDA,13401.75,C,REF0000010283
2025-06-27,CRÉDITO FOLHA,19391.95,C,REF0000010284
2025-06-15,DÉBITO AUTOMÁTICO,-45930.47,D,REF0000010285
2025-06-23,TED RECEBIDA,36422.79,C,REF0000010286
2025-06-25,CRÉDITO FOLHA,13008.85,C,REF0000010287
2025-06-05,REEMBOLSO DESPESA,5412.57,C,REF0000010288
2025-06-26,PAGAMENTO CLIENTE,23011.84,C,REF0000010289
2025-06-18,SAQUE ATM,-54218.16,D,REF0000010290
2025-06-21,IOF,-71108.98,D,REF0000010291
2025-06-23,TRANSFERÊNCIA ENVIADA,-62921.46,D,REF0000010292
2025-06-30,PAGAMENTO FORNECEDOR,-60142.92,D,REF0000010293
2025-06-05,IOF,-13393.3,D,REF0000010294
2025-06-12,CRÉDITO FOLHA,16591.1,C,REF0000010295
2025-06-13,SAQUE ATM,-9287.12,D,REF0000010296
2025-06-11,PIX ENVIADO,-23996.46,D,REF0000010297
2025-06-07,PIX ENVIADO,-15936.29,D,REF0000010298
2025-06-15,BOLETO PAGO,-62017.01,D,REF0000010299
2025-06-13,RENDIMENTO POUPANÇA,51943.25,C,REF0000010300
2025-06-29,SALÁRIO DEPOSITADO,11428.11,C,REF0000010301
2025-06-15,SAQUE ATM,-20270.95,D,REF0000010302
2025-06-15,TARIFA BANCÁRIA,-29756.79,D,REF0000010303
2025-06-08,PIX RECEBIDO,33293.21,C,REF0000010304
2025-06-10,TED RECEBIDA,71768.26,C,REF0000010305
2025-06-30,IOF,-4296.89,D,REF0000010306
2025-06-03,SAQUE ATM,-70969.37,D,REF0000010307
2025-06-18,PAGAMENTO FORNECEDOR,-28414.21,D,REF0000010308
2025-06-03,IOF,-3289.93,D,REF0000010309
2025-06-30,DÉBITO AUTOMÁTICO,-26549.62,D,REF0000010310
2025-06-05,TED RECEBIDA,933.94,C,REF0000010311
2025-06-07,PAGAMENTO FORNECEDOR,-4837.96,D,REF0000010312
2025-06-11,SAQUE ATM,-1979.98,D,REF0000010313
2025-06-10,COMPRA CARTÃO,-27786.71,D,REF0000010314
2025-06-19,PAGAMENTO FORNECEDOR,-4120.76,D,REF0000010315
2025-06-14,TRANSFERÊNCIA RECEBIDA,70688.47,C,REF0000010316
2025-06-24,PAGAMENTO CLIENTE,53322.29,C,REF0000010317
2025-06-30,DOC RECEBIDO,79891.63,C,REF0000010318
2025-06-24,IOF,-26445.66,D,REF0000010319
2025-06-03,TARIFA BANCÁRIA,-11558.92,D,REF0000010320
2025-06-02,TARIFA BANCÁRIA,-22097.0,D,REF0000010321
2025-06-07,DOC RECEBIDO,24267.68,C,REF0000010322
2025-06-26,SAQUE ATM,-45565.13,D,REF0000010323
2025-06-09,CRÉDITO FOLHA,34181.57,C,REF0000010324
2025-06-06,TED RECEBIDA,95.33,C,REF0000010325
2025-06-26,TRANSFERÊNCIA RECEBIDA,21277.34,C,REF0000010326
2025-06-30,DOC RECEBIDO,17566.6,C,REF0000010327
2025-06-15,PAGAMENTO SALÁRIO,-9183.25,D,REF0000010328
2025-06-28,COMPRA CARTÃO,-49363.03,D,REF0000010329
2025-06-19,DÉBITO AUTOMÁTICO,-76455.69,D,REF0000010330
2025-06-17,COMPRA CARTÃO,-50540.39,D,REF0000010331
2025-06-17,CRÉDITO FOLHA,53436.76,C,REF0000010332
2025-06-08,TARIFA BANCÁRIA,-64504.81,D,REF0000010333
2025-06-11,RENDIMENTO POUPANÇA,34738.18,C,REF0000010334
2025-06-02,SAQUE ATM,-39935.01,D,REF0000010335
2025-06-04,DÉBITO AUTOMÁTICO,-64143.82,D,REF0000010336
2025-06-29,SALÁRIO DEPOSITADO,44423.38,C,REF0000010337
2025-06-30,DOC RECEBIDO,37174.59,C,REF0000010338
2025-06-12,PAGAMENTO CLIENTE,55805.67,C,REF0000010339
2025-06-19,SAQUE ATM,-59414.76,D,REF0000010340
2025-06-06,TARIFA BANCÁRIA,-23961.81,D,REF0000010341
2025-06-03,PAGAMENTO SALÁRIO,-75881.91,D,REF0000010342
2025-06-14,PIX ENVIADO,-74093.65,D,REF0000010343
2025-06-14,BOLETO PAGO,-65214.11,D,REF0000010344
2025-06-12,COMPRA CARTÃO,-78269.77,D,REF0000010345
2025-06-29,TRANSFERÊNCIA RECEBIDA,24675.19,C,REF0000010346
2025-06-19,SAQUE ATM,-74230.45,D,REF0000010347
2025-06-10,SALÁRIO DEPOSITADO,32455.15,C,REF0000010348
2025-06-11,DOC RECEBIDO,48865.29,C,REF0000010349
2025-06-13,CRÉDITO FOLHA,47858.67,C,REF0000010350
2025-06-26,TED RECEBIDA,8097.75,C,REF0000010351
2025-06-16,REEMBOLSO DESPESA,12046.2,C,REF0000010352
2025-06-02,DOC RECEBIDO,74753.22,C,REF0000010353
2025-06-05,PIX RECEBIDO,37723.09,C,REF0000010354
2025-06-22,COMPRA CARTÃO,-78696.9,D,REF0000010355
2025-06-02,TED ENVIADA,-53301.36,D,REF0000010356
2025-06-04,DEVOLUÇÃO BOLETO,71435.73,C,REF0000010357
2025-06-02,TED RECEBIDA,79705.43,C,REF0000010358
2025-06-26,SALÁRIO DEPOSITADO,65723.31,C,REF0000010359
2025-06-04,TRANSFERÊNCIA RECEBIDA,71769.64,C,REF0000010360
2025-06-27,TRANSFERÊNCIA ENVIADA,-47489.94,D,REF0000010361
2025-06-05,RENDIMENTO POUPANÇA,66552.59,C,REF0000010362
2025-06-06,RENDIMENTO POUPANÇA,37013.81,C,REF0000010363
2025-06-23,SALÁRIO DEPOSITADO,39738.42,C,REF0000010364
2025-06-22,COMPRA CARTÃO,-2611.1,D,REF0000010365
2025-06-12,TRANSFERÊNCIA RECEBIDA,55607.96,C,REF0000010366
2025-06-14,SAQUE ATM,-23527.58,D,REF0000010367
2025-06-22,RENDIMENTO POUPANÇA,63550.89,C,REF0000010368
2025-06-05,IOF,-16883.26,D,REF0000010369
2025-06-19,PIX RECEBIDO,2991.97,C,REF0000010370
2025-06-05,TRANSFERÊNCIA RECEBIDA,11857.01,C,REF0000010371
2025-06-25,RENDIMENTO POUPANÇA,57835.44,C,REF0000010372
2025-06-08,TRANSFERÊNCIA ENVIADA,-55033.68,D,REF0000010373
2025-06-30,TED ENVIADA,-34855.02,D,REF0000010374
2025-06-29,TARIFA BANCÁRIA,-74998.02,D,REF0000010375
2025-06-06,COMPRA CARTÃO,-52511.72,D,REF0000010376
2025-06-02,TED ENVIADA,-15359.51,D,REF0000010377
2025-06-13,RENDIMENTO POUPANÇA,67297.65,C,REF0000010378
2025-06-22,TRANSFERÊNCIA RECEBIDA,65010.88,C,REF0000010379
2025-06-15,COMPRA CARTÃO,-62708.8,D,REF0000010380
2025-06-22,REEMBOLSO DESPESA,65271.71,C,REF0000010381
2025-06-28,TRANSFERÊNCIA ENVIADA,-76647.31,D,REF0000010382
2025-06-09,DOC RECEBIDO,644.72,C,REF0000010383
2025-06-05,COMPRA CARTÃO,-7502.65,D,REF0000010384
2025-06-17,SALÁRIO DEPOSITADO,70743.32,C,REF0000010385
2025-06-24,TARIFA BANCÁRIA,-76567.16,D,REF0000010386
2025-06-21,PIX RECEBIDO,33458.72,C,REF0000010387
2025-06-12,TRANSFERÊNCIA ENVIADA,-56923.65,D,REF0000010388
2025-06-25,IOF,-268.85,D,REF0000010389
2025-06-22,DEVOLUÇÃO BOLETO,16924.39,C,REF0000010390
2025-06-19,PAGAMENTO FORNECEDOR,-42492.98,D,REF0000010391
2025-06-15,PIX RECEBIDO,34823.27,C,REF0000010392
2025-06-02,IOF,-43126.44,D,REF0000010393
2025-06-19,SAQUE ATM,-26641.8,D,REF0000010394
2025-06-30,REEMBOLSO DESPESA,37987.68,C,REF0000010395
2025-06-19,TRANSFERÊNCIA ENVIADA,-73132.71,D,REF0000010396
2025-06-08,CRÉDITO FOLHA,73851.01,C,REF0000010397
2025-06-28,PAGAMENTO SALÁRIO,-21212.81,D,REF0000010398
2025-06-09,CRÉDITO FOLHA,65348.06,C,REF0000010399
2025-06-08,PAGAMENTO FORNECEDOR,-21266.0,D,REF0000010400
2025-06-08,TRANSFERÊNCIA RECEBIDA,17782.98,C,REF0000010401
