data,descricao,valor,tipo,referencia
2025-07-29,PAGAMENTO CLIENTE,2187.34,C,REF0000020125
2025-07-29,TED RECEBIDA,8630.27,C,REF0000020126
2025-07-21,PAGAMENTO CLIENTE,13717.22,C,REF0000020127
2025-07-11,REEMBOLSO DESPESA,23288.28,C,REF0000020128
2025-07-27,PIX RECEBIDO,8097.25,C,REF0000020129
2025-07-06,TRANSFERÊNCIA RECEBIDA,12592.97,C,REF0000020130
2025-07-23,PIX RECEBIDO,9326.81,C,REF0000020131
2025-07-11,TED RECEBIDA,10459.75,C,REF0000020132
2025-07-20,TED RECEBIDA,24829.31,C,REF0000020133
2025-07-15,SALÁRIO DEPOSITADO,2917.23,C,REF0000020134
2025-07-25,TRANSFERÊNCIA RECEBIDA,10376.35,C,REF0000020135
2025-07-27,PIX RECEBIDO,12608.31,C,REF0000020136
2025-07-13,CRÉDITO FOLHA,21632.74,C,REF0000020137
2025-07-28,PIX RECEBIDO,17050.95,C,REF0000020138
2025-07-30,TED RECEBIDA,17616.9,C,REF0000020139
2025-07-09,CRÉDITO FOLHA,17353.79,C,REF0000020140
2025-07-27,DEVOLUÇÃO BOLETO,4415.69,C,REF0000020141
2025-07-09,PAGAMENTO CLIENTE,4133.36,C,REF0000020142
2025-07-07,PAGAMENTO CLIENTE,20085.76,C,REF0000020143
2025-07-11,CRÉDITO FOLHA,10613.15,C,REF0000020144
2025-07-19,DEVOLUÇÃO BOLETO,24495.76,C,REF0000020145
2025-07-06,PAGAMENTO CLIENTE,21050.69,C,REF0000020146
2025-07-23,PIX RECEBIDO,13037.57,C,REF0000020147
2025-07-28,CRÉDITO FOLHA,11294.08,C,REF0000020148
2025-07-14,DOC RECEBIDO,4848.48,C,REF0000020149
2025-07-27,TED RECEBIDA,15697.96,C,REF0000020150
2025-07-22,CRÉDITO FOLHA,10490.45,C,REF0000020151
2025-07-20,RENDIMENTO POUPANÇA,17376.21,C,REF0000020152
2025-07-28,PIX RECEBIDO,2464.06,C,REF0000020153
2025-07-16,DOC RECEBIDO,13950.26,C,REF0000020154
2025-07-01,PIX RECEBIDO,11653.44,C,REF0000020155
2025-07-12,SALÁRIO DEPOSITADO,5737.26,C,REF0000020156
2025-07-01,DOC RECEBIDO,20690.73,C,REF0000020157
2025-07-12,RENDIMENTO POUPANÇA,23211.15,C,REF0000020158
2025-07-19,REEMBOLSO DESPESA,24830.5,C,REF0000020159
2025-07-07,TRANSFERÊNCIA RECEBIDA,4344.53,C,REF0000020160
2025-07-09,CRÉDITO FOLHA,18130.5,C,REF0000020161
2025-07-12,PAGAMENTO CLIENTE,22234.81,C,REF0000020162
2025-07-07,REEMBOLSO DESPESA,23313.17,C,REF0000020163
2025-07-19,DEVOLUÇÃO BOLETO,6544.81,C,REF0000020164
2025-07-19,RENDIMENTO POUPANÇA,21904.81,C,REF0000020165
2025-07-24,SALÁRIO DEPOSITADO,17870.86,C,REF0000020166
2025-07-29,TRANSFERÊNCIA RECEBIDA,14342.2,C,REF0000020167
2025-07-28,TRANSFERÊNCIA RECEBIDA,18196.24,C,REF0000020168
2025-07-17,PAGAMENTO CLIENTE,1863.07,C,REF0000020169
2025-07-04,TED RECEBIDA,3854.76,C,REF0000020170
2025-07-26,SALÁRIO DEPOSITADO,18523.9,C,REF0000020171
2025-07-29,DEVOLUÇÃO BOLETO,12779.46,C,REF0000020172
2025-07-07,DOC RECEBIDO,17309.24,C,REF0000020173
2025-07-08,RENDIMENTO POUPANÇA,6487.25,C,REF0000020174
2025-07-21,TED RECEBIDA,5661.05,C,REF0000020175
2025-07-22,PIX RECEBIDO,22801.54,C,REF0000020176
2025-07-05,TED RECEBIDA,12595.23,C,REF0000020177
2025-07-25,TRANSFERÊNCIA RECEBIDA,13160.39,C,REF0000020178
2025-07-08,SALÁRIO DEPOSITADO,15759.27,C,REF0000020179
2025-07-25,TRANSFERÊNCIA RECEBIDA,19099.76,C,REF0000020180
2025-07-27,PIX RECEBIDO,20661.53,C,REF0000020181
2025-07-07,TED RECEBIDA,13693.99,C,REF0000020182
2025-07-06,DOC RECEBIDO,17461.53,C,REF0000020183
2025-07-31,PAGAMENTO CLIENTE,18883.6,C,REF0000020184
2025-07-10,PIX RECEBIDO,5087.78,C,REF0000020185
2025-07-22,RENDIMENTO POUPANÇA,8340.67,C,REF0000020186
2025-07-28,SALÁRIO DEPOSITADO,20687.6,C,REF0000020187
2025-07-16,CRÉDITO FOLHA,9178.93,C,REF0000020188
2025-07-04,PAGAMENTO CLIENTE,13745.85,C,REF0000020189
2025-07-19,RENDIMENTO POUPANÇA,11436.91,C,REF0000020190
2025-07-26,TED RECEBIDA,9995.58,C,REF0000020191
2025-07-05,RENDIMENTO POUPANÇA,19406.12,C,REF0000020192
2025-07-20,DEVOLUÇÃO BOLETO,17311.89,C,REF0000020193
2025-07-23,PIX RECEBIDO,15515.93,C,REF0000020194
2025-07-17,DOC RECEBIDO,19936.37,C,REF0000020195
2025-07-09,DOC RECEBIDO,8636.02,C,REF0000020196
2025-07-02,TRANSFERÊNCIA RECEBIDA,19544.82,C,REF0000020197
2025-07-26,PAGAMENTO CLIENTE,18190.85,C,REF0000020198
2025-07-28,SALÁRIO DEPOSITADO,19923.35,C,REF0000020199
2025-07-08,TED RECEBIDA,16342.18,C,REF0000020200
2025-07-07,RENDIMENTO POUPANÇA,13270.64,C,REF0000020201
2025-07-29,SALÁRIO DEPOSITADO,7772.72,C,REF0000020202
2025-07-24,DEVOLUÇÃO BOLETO,22853.56,C,REF0000020203
2025-07-06,CRÉDITO FOLHA,17287.61,C,REF0000020204
2025-07-16,TED RECEBIDA,9504.57,C,REF0000020205
2025-07-30,SALÁRIO DEPOSITADO,6978.96,C,REF0000020206
2025-07-08,TED RECEBIDA,9860.24,C,REF0000020207
2025-07-25,DOC RECEBIDO,11277.33,C,REF0000020208
2025-07-21,TED RECEBIDA,5564.28,C,REF0000020209
2025-07-20,DOC RECEBIDO,22183.04,C,REF0000020210
2025-07-20,TRANSFERÊNCIA RECEBIDA,23978.7,C,REF0000020211
2025-07-10,DEVOLUÇÃO BOLETO,11508.18,C,REF0000020212
2025-07-03,TED RECEBIDA,11173.84,C,REF0000020213
2025-07-01,TRANSFERÊNCIA RECEBIDA,10740.71,C,REF0000020214
2025-07-06,REEMBOLSO DESPESA,16505.86,C,REF0000020215
2025-07-31,DOC RECEBIDO,2810.51,C,REF0000020216
2025-07-09,DOC RECEBIDO,4253.85,C,REF0000020217
2025-07-14,REEMBOLSO DESPESA,2028.7,C,REF0000020218
2025-07-22,DEVOLUÇÃO BOLETO,8399.9,C,REF0000020219
2025-07-05,REEMBOLSO DESPESA,20758.52,C,REF0000020220
2025-07-04,DOC RECEBIDO,21012.63,C,REF0000020221
2025-07-29,SALÁRIO DEPOSITADO,19347.46,C,REF0000020222
2025-07-21,PIX RECEBIDO,18590.97,C,REF0000020223
2025-07-08,TED RECEBIDA,21605.4,C,REF0000020224
2025-07-13,CRÉDITO FOLHA,8084.02,C,REF0000020225
2025-07-11,CRÉDITO FOLHA,14369.03,C,REF0000020226
2025-07-27,DOC RECEBIDO,2427.76,C,REF0000020227
2025-07-10,PAGAMENTO CLIENTE,14871.34,C,REF0000020228
2025-07-30,CRÉDITO FOLHA,13602.64,C,REF0000020229
2025-07-09,DEVOLUÇÃO BOLETO,15568.64,C,REF0000020230
2025-07-09,CRÉDITO FOLHA,17311.55,C,REF0000020231
2025-07-05,TRANSFERÊNCIA RECEBIDA,18858.65,C,REF0000020232
2025-07-27,TRANSFERÊNCIA RECEBIDA,9961.78,C,REF0000020233
2025-07-10,PIX RECEBIDO,5204.07,C,REF0000020234
2025-07-05,RENDIMENTO POUPANÇA,13156.3,C,REF0000020235
2025-07-27,TRANSFERÊNCIA RECEBIDA,17550.2,C,REF0000020236
2025-07-19,SALÁRIO DEPOSITADO,10168.71,C,REF0000020237
2025-07-31,PIX RECEBIDO,7765.43,C,REF0000020238
2025-07-11,REEMBOLSO DESPESA,7898.81,C,REF0000020239
2025-07-10,RENDIMENTO POUPANÇA,4140.68,C,REF0000020240
2025-07-23,REEMBOLSO DESPESA,7799.41,C,REF0000020241
2025-07-10,TRANSFERÊNCIA RECEBIDA,20382.36,C,REF0000020242
2025-07-24,RENDIMENTO POUPANÇA,13790.03,C,REF0000020243
2025-07-05,DEVOLUÇÃO BOLETO,9182.27,C,REF0000020244
2025-07-25,PAGAMENTO CLIENTE,18116.83,C,REF0000020245
2025-07-10,REEMBOLSO DESPESA,13650.73,C,REF0000020246
2025-07-29,PIX RECEBIDO,10590.63,C,REF0000020247
2025-07-29,SALÁRIO DEPOSITADO,14798.01,C,REF0000020248
2025-07-03,SALÁRIO DEPOSITADO,2377.39,C,REF0000020249
2025-07-10,PAGAMENTO CLIENTE,12835.3,C,REF0000020250
2025-07-31,SALÁRIO DEPOSITADO,5401.93,C,REF0000020251
2025-07-25,SALÁRIO DEPOSITADO,15626.09,C,REF0000020252
2025-07-20,CRÉDITO FOLHA,11935.29,C,REF0000020253
2025-07-09,DEVOLUÇÃO BOLETO,23803.57,C,REF0000020254
2025-07-07,CRÉDITO FOLHA,14024.87,C,REF0000020255
2025-07-29,TRANSFERÊNCIA RECEBIDA,13114.09,C,REF0000020256
2025-07-24,TRANSFERÊNCIA RECEBIDA,24986.28,C,REF0000020257
2025-07-09,DEVOLUÇÃO BOLETO,4629.98,C,REF0000020258
2025-07-09,DOC RECEBIDO,21191.73,C,REF0000020259
2025-07-25,DEVOLUÇÃO BOLETO,4481.59,C,REF0000020260
2025-07-23,PIX RECEBIDO,24729.37,C,REF0000020261
2025-07-22,PAGAMENTO CLIENTE,6522.65,C,REF0000020262
2025-07-06,TED RECEBIDA,6685.08,C,REF0000020263
2025-07-06,DOC RECEBIDO,8480.95,C,REF0000020264
2025-07-30,TRANSFERÊNCIA RECEBIDA,7126.3,C,REF0000020265
2025-07-10,TRANSFERÊNCIA RECEBIDA,5192.72,C,REF0000020266
2025-07-16,CRÉDITO FOLHA,23004.81,C,REF0000020267
2025-07-02,TRANSFERÊNCIA RECEBIDA,9816.47,C,REF0000020268
2025-07-28,PIX RECEBIDO,23676.8,C,REF0000020269
2025-07-08,DOC RECEBIDO,11766.64,C,REF0000020270
2025-07-18,CRÉDITO FOLHA,15621.65,C,REF0000020271
2025-07-29,PAGAMENTO CLIENTE,17205.77,C,REF0000020272
2025-07-07,TRANSFERÊNCIA RECEBIDA,13157.74,C,REF0000020273
2025-07-06,DEVOLUÇÃO BOLETO,7045.84,C,REF0000020274
2025-07-17,PIX RECEBIDO,4049.72,C,REF0000020275
2025-07-07,PAGAMENTO CLIENTE,9722.13,C,REF0000020276
2025-07-12,TRANSFERÊNCIA RECEBIDA,24249.78,C,REF0000020277
2025-07-29,PAGAMENTO CLIENTE,10067.97,C,REF0000020278
2025-07-14,DOC RECEBIDO,20020.06,C,REF0000020279
2025-07-31,DOC RECEBIDO,23705.14,C,REF0000020280
2025-07-09,CRÉDITO FOLHA,3832.54,C,REF0000020281
2025-07-29,DEVOLUÇÃO BOLETO,20362.27,C,REF0000020282
2025-07-18,PIX RECEBIDO,4122.18,C,REF0000020283
2025-07-19,PAGAMENTO CLIENTE,13941.0,C,REF0000020284
2025-07-17,CRÉDITO FOLHA,18175.27,C,REF0000020285
2025-07-17,TED RECEBIDA,24379.14,C,REF0000020286
2025-07-26,TED RECEBIDA,4641.22,C,REF0000020287
2025-07-09,CRÉDITO FOLHA,23938.69,C,REF0000020288
2025-07-16,TED RECEBIDA,6007.18,C,REF0000020289
2025-07-08,PAGAMENTO CLIENTE,20775.35,C,REF0000020290
2025-07-14,PIX RECEBIDO,8419.16,C,REF0000020291
2025-07-22,SALÁRIO DEPOSITADO,7720.8,C,REF0000020292
2025-07-11,DEVOLUÇÃO BOLETO,23103.08,C,REF0000020293
2025-07-07,RENDIMENTO POUPANÇA,6163.32,C,REF0000020294
2025-07-22,CRÉDITO FOLHA,6152.02,C,REF0000020295
2025-07-25,TED RECEBIDA,12326.85,C,REF0000020296
2025-07-21,DOC RECEBIDO,15622.32,C,REF0000020297
2025-07-27,PIX RECEBIDO,2091.89,C,REF0000020298
2025-07-22,CRÉDITO FOLHA,23273.76,C,REF0000020299
2025-07-10,DOC RECEBIDO,23687.85,C,REF0000020300
2025-07-27,SALÁRIO DEPOSITADO,5240.95,C,REF0000020301
2025-07-28,PIX RECEBIDO,16338.2,C,REF0000020302
2025-07-22,TED RECEBIDA,2366.52,C,REF0000020303
2025-07-08,TRANSFERÊNCIA RECEBIDA,18978.79,C,REF0000020304
2025-07-08,SALÁRIO DEPOSITADO,4388.93,C,REF0000020305
2025-07-01,SALÁRIO DEPOSITADO,4903.64,C,REF0000020306
2025-07-25,TRANSFERÊNCIA RECEBIDA,17057.7,C,REF0000020307
2025-07-09,RENDIMENTO POUPANÇA,24088.85,C,REF0000020308
2025-07-27,SALÁRIO DEPOSITADO,12938.82,C,REF0000020309
2025-07-30,PIX RECEBIDO,15089.81,C,REF0000020310
2025-07-03,DOC RECEBIDO,13073.8,C,REF0000020311
2025-07-12,DOC RECEBIDO,22928.56,C,REF0000020312
2025-07-31,PAGAMENTO CLIENTE,13301.6,C,REF0000020313
2025-07-03,CRÉDITO FOLHA,15442.79,C,REF0000020314
2025-07-28,RENDIMENTO POUPANÇA,2956.52,C,REF0000020315
2025-07-27,PAGAMENTO CLIENTE,4386.49,C,REF0000020316
2025-07-16,DOC RECEBIDO,20714.93,C,REF0000020317
2025-07-10,RENDIMENTO POUPANÇA,19553.48,C,REF0000020318
2025-07-06,DEVOLUÇÃO BOLETO,16913.67,C,REF0000020319
2025-07-13,TRANSFERÊNCIA RECEBIDA,24990.14,C,REF0000020320
2025-07-12,TED RECEBIDA,15036.53,C,REF0000020321
2025-07-07,PAGAMENTO CLIENTE,5125.61,C,REF0000020322
2025-07-15,CRÉDITO FOLHA,3778.03,C,REF0000020323
2025-07-12,CRÉDITO FOLHA,13237.69,C,REF0000020324
2025-07-12,REEMBOLSO DESPESA,4276.39,C,REF0000020325
2025-07-30,PIX RECEBIDO,21623.71,C,REF0000020326
2025-07-02,PAGAMENTO CLIENTE,4272.74,C,REF0000020327
2025-07-10,RENDIMENTO POUPANÇA,3021.27,C,REF0000020328
2025-07-15,DOC RECEBIDO,24384.78,C,REF0000020329
2025-07-04,PIX RECEBIDO,11951.79,C,REF0000020330
2025-07-08,DOC RECEBIDO,17236.59,C,REF0000020331
2025-07-11,DOC RECEBIDO,4057.46,C,REF0000020332
2025-07-03,DEVOLUÇÃO BOLETO,21371.76,C,REF0000020333
2025-07-01,PIX RECEBIDO,2368.48,C,REF0000020334
2025-07-25,REEMBOLSO DESPESA,6802.07,C,REF0000020335
2025-07-28,TRANSFERÊNCIA RECEBIDA,14268.69,C,REF0000020336
2025-07-25,CRÉDITO FOLHA,9044.32,C,REF0000020337
2025-07-21,TRANSFERÊNCIA RECEBIDA,23405.58,C,REF0000020338
2025-07-28,RENDIMENTO POUPANÇA,7293.18,C,REF0000020339
2025-07-24,TED RECEBIDA,20312.73,C,REF0000020340
2025-07-26,RENDIMENTO POUPANÇA,17881.5,C,REF0000020341
2025-07-03,PAGAMENTO CLIENTE,22906.84,C,REF0000020342
2025-07-28,SALÁRIO DEPOSITADO,21886.1,C,REF0000020343
2025-07-04,DOC RECEBIDO,2901.03,C,REF0000020344
2025-07-18,TED RECEBIDA,5837.64,C,REF0000020345
2025-07-07,REEMBOLSO DESPESA,5487.33,C,REF0000020346
2025-07-05,TRANSFERÊNCIA RECEBIDA,24590.02,C,REF0000020347
2025-07-03,TED RECEBIDA,9460.72,C,REF0000020348
2025-07-30,PAGAMENTO CLIENTE,5032.84,C,REF0000020349
2025-07-31,SALÁRIO DEPOSITADO,2525.83,C,REF0000020350
2025-07-02,TED RECEBIDA,19307.08,C,REF0000020351
2025-07-08,DOC RECEBIDO,5378.16,C,REF0000020352
2025-07-02,DEVOLUÇÃO BOLETO,12023.34,C,REF0000020353
2025-07-22,TRANSFERÊNCIA RECEBIDA,10699.36,C,REF0000020354
2025-07-22,DOC RECEBIDO,8639.85,C,REF0000020355
2025-07-19,DOC RECEBIDO,9930.04,C,REF0000020356
2025-07-28,RENDIMENTO POUPANÇA,5505.68,C,REF0000020357
2025-07-11,REEMBOLSO DESPESA,22445.52,C,REF0000020358
2025-07-16,RENDIMENTO POUPANÇA,23926.32,C,REF0000020359
2025-07-14,TED RECEBIDA,10524.58,C,REF0000020360
2025-07-12,RENDIMENTO POUPANÇA,15764.32,C,REF0000020361
2025-07-31,CRÉDITO FOLHA,10010.49,C,REF0000020362
2025-07-13,SALÁRIO DEPOSITADO,21343.09,C,REF0000020363
2025-07-24,DEVOLUÇÃO BOLETO,9649.19,C,REF0000020364
2025-07-06,RENDIMENTO POUPANÇA,23269.76,C,REF0000020365
2025-07-15,SALÁRIO DEPOSITADO,21125.84,C,REF0000020366
2025-07-14,RENDIMENTO POUPANÇA,5493.61,C,REF0000020367
2025-07-24,REEMBOLSO DESPESA,11640.03,C,REF0000020368
2025-07-14,DOC RECEBIDO,21404.31,C,REF0000020369
2025-07-13,TRANSFERÊNCIA RECEBIDA,22947.07,C,REF0000020370
2025-07-21,RENDIMENTO POUPANÇA,3513.91,C,REF0000020371
2025-07-09,PIX RECEBIDO,12013.0,C,REF0000020372
2025-07-31,DEVOLUÇÃO BOLETO,20470.12,C,REF0000020373
2025-07-10,DOC RECEBIDO,5654.11,C,REF0000020374
2025-07-23,DOC RECEBIDO,18598.22,C,REF0000020375
2025-07-26,CRÉDITO FOLHA,2803.06,C,REF0000020376
2025-07-12,DOC RECEBIDO,11701.14,C,REF0000020377
2025-07-18,TRANSFERÊNCIA RECEBIDA,8504.21,C,REF0000020378
2025-07-08,RENDIMENTO POUPANÇA,3020.29,C,REF0000020379
2025-07-27,CRÉDITO FOLHA,12989.05,C,REF0000020380
2025-07-02,REEMBOLSO DESPESA,23670.13,C,REF0000020381
2025-07-10,SALÁRIO DEPOSITADO,17914.81,C,REF0000020382
2025-07-20,PAGAMENTO CLIENTE,21530.98,C,REF0000020383
2025-07-03,SALÁRIO DEPOSITADO,13070.99,C,REF0000020384
2025-07-04,PIX RECEBIDO,4317.83,C,REF0000020385
2025-07-08,DEVOLUÇÃO BOLETO,9873.07,C,REF0000020386
2025-07-20,CRÉDITO FOLHA,22401.25,C,REF0000020387
2025-07-04,TED RECEBIDA,10396.09,C,REF0000020388
2025-07-09,DEVOLUÇÃO BOLETO,19715.95,C,REF0000020389
2025-07-01,RENDIMENTO POUPANÇA,20633.16,C,REF0000020390
2025-07-22,PIX RECEBIDO,3966.61,C,REF0000020391
2025-07-27,SALÁRIO DEPOSITADO,18998.84,C,REF0000020392
2025-07-26,CRÉDITO FOLHA,16632.33,C,REF0000020393
2025-07-14,PAGAMENTO CLIENTE,3210.69,C,REF0000020394
2025-07-17,PIX RECEBIDO,21235.6,C,REF0000020395
