data,descricao,valor,tipo,referencia
2025-04-16,TRANSFERÊNCIA RECEBIDA,59115.56,C,REF0000002056
2025-04-19,IOF,-1619.24,D,REF0000002057
2025-04-27,CRÉDITO FOLHA,16147.01,C,REF0000002058
2025-04-04,PIX ENVIADO,-4121.23,D,REF0000002059
2025-04-24,IOF,-78359.98,D,REF0000002060
2025-04-16,SAQUE ATM,-3009.53,D,REF0000002061
2025-04-17,PIX ENVIADO,-18590.87,D,REF0000002062
2025-04-24,SALÁRIO DEPOSITADO,-63561.51,C,REF0000000062
2025-04-29,REEMBOLSO DESPESA,21464.52,C,REF0000002064
2025-04-21,TRANSFERÊNCIA ENVIADA,-9399.41,D,REF0000002065
2025-04-01,SAQUE ATM,-35893.62,D,REF0000002066
2025-04-16,SALÁRIO DEPOSITADO,23076.46,C,REF0000002067
2025-04-08,PAGAMENTO FORNECEDOR,-35076.95,D,REF0000002068
2025-04-15,PAGAMENTO SALÁRIO,-73742.76,D,REF0000002069
2025-04-14,REEMBOLSO DESPESA,70659.71,C,REF0000002070
2025-04-20,BOLETO PAGO,-63688.01,D,REF0000002071
2025-04-22,TED RECEBIDA,22632.45,C,REF0000002072
2025-04-06,TARIFA BANCÁRIA,-10371.27,D,REF0000002073
2025-04-16,SAQUE ATM,-8117.25,D,REF0000002074
2025-04-02,PAGAMENTO FORNECEDOR,-18815.78,D,REF0000002075
2025-04-12,RENDIMENTO POUPANÇA,28735.0,C,REF0000002076
2025-04-02,PAGAMENTO CLIENTE,14018.45,C,REF0000002077
2025-04-20,TED RECEBIDA,27051.89,C,REF0000002078
2025-04-16,SALÁRIO DEPOSITADO,9699.01,C,REF0000002079
2025-04-25,COMPRA CARTÃO,-79493.34,D,REF0000002080
2025-04-09,PAGAMENTO CLIENTE,61619.09,C,REF0000002081
2025-04-20,PAGAMENTO CLIENTE,68279.98,C,REF0000002082
2025-04-26,TRANSFERÊNCIA RECEBIDA,56527.07,C,REF0000002083
2025-04-04,TED ENVIADA,-77013.64,D,REF0000002084
2025-04-17,PIX RECEBIDO,65897.64,C,REF0000002085
2025-04-28,TED RECEBIDA,13405.35,C,REF0000002086
2025-04-24,DOC RECEBIDO,72883.31,C,REF0000002087
2025-04-16,PAGAMENTO FORNECEDOR,-56667.66,D,REF0000002088
2025-04-11,DEVOLUÇÃO BOLETO,12385.94,C,REF0000002089
2025-04-15,SALÁRIO DEPOSITADO,9882.53,C,REF0000002090
2025-04-08,PIX ENVIADO,-61549.08,D,REF0000002091
2025-04-06,PAGAMENTO FORNECEDOR,-27338.54,D,REF0000002092
2025-04-12,REEMBOLSO DESPESA,21317.95,C,REF0000002093
2025-04-25,TRANSFERÊNCIA RECEBIDA,-27464.69,C,REF0000000093
2025-04-14,REEMBOLSO DESPESA,11082.65,C,REF0000002095
2025-04-26,PAGAMENTO FORNECEDOR,-71850.32,D,REF0000002096
2025-04-05,IOF,-75502.03,D,REF0000002097
2025-04-03,PAGAMENTO CLIENTE,57424.18,C,REF0000002098
2025-04-25,REEMBOLSO DESPESA,27097.38,C,REF0000002099
2025-04-25,REEMBOLSO DESPESA,34754.08,C,REF0000002100
2025-04-29,DOC RECEBIDO,52831.08,C,REF0000002101
2025-04-10,PAGAMENTO CLIENTE,78219.75,C,REF0000002102
2025-04-23,PAGAMENTO SALÁRIO,-32190.13,D,REF0000002103
2025-04-27,PIX ENVIADO,50095.13,D,REF0000000103
2025-04-29,DÉBITO AUTOMÁTICO,-681.78,D,REF0000002105
2025-04-21,TRANSFERÊNCIA RECEBIDA,56038.59,C,REF0000002106
2025-04-26,CRÉDITO FOLHA,71012.0,C,REF0000002107
2025-04-13,PAGAMENTO SALÁRIO,-55812.8,D,REF0000002108
2025-04-02,TED RECEBIDA,70483.93,C,REF0000002109
2025-04-17,BOLETO PAGO,-31229.98,D,REF0000002110
2025-04-18,PAGAMENTO FORNECEDOR,-17138.07,D,REF0000002111
2025-04-06,PAGAMENTO SALÁRIO,-41730.8,D,REF0000002112
2025-04-13,REEMBOLSO DESPESA,-45021.76,C,REF0000000112
2025-04-24,DÉBITO AUTOMÁTICO,-19345.12,D,REF0000002114
2025-04-24,TED ENVIADA,-78957.03,D,REF0000002115
2025-04-21,RENDIMENTO POUPANÇA,67334.6,C,REF0000002116
2025-04-04,PAGAMENTO SALÁRIO,-9948.85,D,REF0000002117
2025-04-15,PIX ENVIADO,-23871.99,D,REF0000002118
2025-04-19,TRANSFERÊNCIA ENVIADA,-78636.9,D,REF0000002119
2025-04-22,RENDIMENTO POUPANÇA,28059.45,C,REF0000002120
2025-04-24,PAGAMENTO CLIENTE,57162.36,C,REF0000002121
2025-04-19,PAGAMENTO CLIENTE,8462.89,C,REF0000002122
2025-04-15,DEVOLUÇÃO BOLETO,65836.28,C,REF0000002123
2025-04-12,DEVOLUÇÃO BOLETO,-68964.84,C,REF0000000123
2025-04-14,PIX ENVIADO,-6601.68,D,REF0000002125
2025-04-03,TRANSFERÊNCIA RECEBIDA,38126.43,C,REF0000002126
2025-04-19,SAQUE ATM,-54161.95,D,REF0000002127
2025-04-16,TRANSFERÊNCIA ENVIADA,-69767.58,D,REF0000002128
2025-04-24,IOF,-79721.12,D,REF0000002129
2025-04-17,BOLETO PAGO,-65913.76,D,REF0000002130
2025-04-05,TRANSFERÊNCIA RECEBIDA,38806.91,C,REF0000002131
2025-04-16,TRANSFERÊNCIA RECEBIDA,55572.93,C,REF0000002132
2025-04-12,PAGAMENTO CLIENTE,59732.38,C,REF0000002133
2025-04-04,REEMBOLSO DESPESA,48147.94,C,REF0000002134
2025-04-02,RENDIMENTO POUPANÇA,29598.4,C,REF0000002135
2025-04-24,DEVOLUÇÃO BOLETO,-59316.3,C,REF0000000135
2025-04-26,PIX ENVIADO,-23553.8,D,REF0000002137
2025-04-14,CRÉDITO FOLHA,11414.08,C,REF0000002138
2025-04-29,RENDIMENTO POUPANÇA,74948.81,C,REF0000002139
2025-04-01,IOF,-17285.74,D,REF0000002140
2025-04-28,TED RECEBIDA,43825.61,C,REF0000002141
2025-04-10,CRÉDITO FOLHA,33435.13,C,REF0000002142
2025-04-16,SAQUE ATM,-72027.97,D,REF0000002143
2025-04-21,PAGAMENTO CLIENTE,60968.0,C,REF0000002144
2025-04-15,PAGAMENTO SALÁRIO,-60946.22,D,REF0000002145
2025-04-03,DEVOLUÇÃO BOLETO,69314.33,C,REF0000002146
2025-04-11,SAQUE ATM,-31009.45,D,REF0000002147
2025-04-24,TRANSFERÊNCIA RECEBIDA,76648.46,C,REF0000002148
2025-04-23,BOLETO PAGO,-51691.03,D,REF0000002149
2025-04-19,PIX RECEBIDO,-48166.72,C,REF0000000149
2025-04-07,TED RECEBIDA,51530.94,C,REF0000002151
2025-04-07,PAGAMENTO CLIENTE,76585.56,C,REF0000002152
2025-04-22,TED ENVIADA,24383.32,D,REF0000000152
2025-04-26,RENDIMENTO POUPANÇA,76992.02,C,REF0000002154
2025-04-15,CRÉDITO FOLHA,19660.67,C,REF0000002155
2025-04-11,CRÉDITO FOLHA,64563.34,C,REF0000002156
2025-04-28,IOF,-47132.0,D,REF0000002157
2025-04-14,DOC RECEBIDO,27229.53,C,REF0000002158
2025-04-13,DEVOLUÇÃO BOLETO,68778.89,C,REF0000002159
2025-04-18,TED ENVIADA,-7327.46,D,REF0000002160
2025-04-09,DOC RECEBIDO,22863.87,C,REF0000002161
2025-04-22,REEMBOLSO DESPESA,12380.48,C,REF0000002162
2025-04-06,DEVOLUÇÃO BOLETO,4760.15,C,REF0000002163
2025-04-13,RENDIMENTO POUPANÇA,57078.38,C,REF0000002164
2025-04-29,REEMBOLSO DESPESA,25637.32,C,REF0000002165
2025-04-02,TED ENVIADA,-20671.85,D,REF0000002166
2025-04-19,CRÉDITO FOLHA,19207.86,C,REF0000002167
2025-04-13,PAGAMENTO CLIENTE,39463.71,C,REF0000002168
2025-04-15,DEVOLUÇÃO BOLETO,21579.54,C,REF0000002169
2025-04-14,PIX ENVIADO,-5283.38,D,REF0000002170
2025-04-09,PIX RECEBIDO,73103.12,C,REF0000002171
2025-04-21,PAGAMENTO CLIENTE,19742.97,C,REF0000002172
2025-04-15,REEMBOLSO DESPESA,24403.8,C,REF0000002173
2025-04-07,PAGAMENTO CLIENTE,67709.91,C,REF0000002174
2025-04-26,DOC RECEBIDO,29895.75,C,REF0000002175
2025-04-30,REEMBOLSO DESPESA,43025.97,C,REF0000002176
2025-04-27,IOF,-3391.28,D,REF0000002177
2025-04-01,BOLETO PAGO,-52262.05,D,REF0000002178
2025-04-09,TRANSFERÊNCIA RECEBIDA,74683.87,C,REF0000002179
2025-04-12,SAQUE ATM,-67167.04,D,REF0000002180
2025-04-10,PAGAMENTO CLIENTE,46833.48,C,REF0000002181
2025-04-19,PAGAMENTO CLIENTE,12955.23,C,REF0000002182
2025-04-23,REEMBOLSO DESPESA,24086.04,C,REF0000002183
2025-04-09,PAGAMENTO CLIENTE,66448.32,C,REF0000002184
2025-04-26,PAGAMENTO FORNECEDOR,-16907.47,D,REF0000002185
2025-04-21,COMPRA CARTÃO,-70720.33,D,REF0000002186
2025-04-21,PIX ENVIADO,19095.43,D,REF0000000186
2025-04-11,DEVOLUÇÃO BOLETO,52999.05,C,REF0000002188
2025-04-11,CRÉDITO FOLHA,36810.96,C,REF0000002189
2025-04-18,PIX RECEBIDO,-20516.18,C,REF0000000189
2025-04-29,PIX RECEBIDO,48722.5,C,REF0000002191
2025-04-18,REEMBOLSO DESPESA,53832.88,C,REF0000002192
2025-04-03,PAGAMENTO FORNECEDOR,-61009.1,D,REF0000002193
2025-04-22,TRANSFERÊNCIA RECEBIDA,43115.01,C,REF0000002194
2025-04-27,REEMBOLSO DESPESA,28271.93,C,REF0000002195
2025-04-04,PIX ENVIADO,-30970.75,D,REF0000002196
2025-04-24,PAGAMENTO SALÁRIO,8553.92,D,REF0000000196
2025-04-25,PIX RECEBIDO,17760.59,C,REF0000002198
2025-04-07,COMPRA CARTÃO,-54460.32,D,REF0000002199
2025-04-26,RENDIMENTO POUPANÇA,65311.65,C,REF0000002200
2025-04-12,TRANSFERÊNCIA RECEBIDA,18778.92,C,REF0000002201
2025-04-07,CRÉDITO FOLHA,22496.47,C,REF0000002202
2025-04-04,REEMBOLSO DESPESA,15727.14,C,REF0000002203
2025-04-06,IOF,-45549.72,D,REF0000002204
2025-04-20,PAGAMENTO CLIENTE,-7936.06,C,REF0000000204
2025-04-24,DOC RECEBIDO,5275.58,C,REF0000002206
2025-04-28,CRÉDITO FOLHA,10238.1,C,REF0000002207
2025-04-07,RENDIMENTO POUPANÇA,70486.2,C,REF0000002208
2025-04-20,PAGAMENTO CLIENTE,79356.51,C,REF0000002209
2025-04-01,IOF,-54470.39,D,REF0000002210
2025-04-02,PAGAMENTO SALÁRIO,-51295.25,D,REF0000002211
2025-04-09,SAQUE ATM,-34632.23,D,REF0000002212
2025-04-16,TRANSFERÊNCIA RECEBIDA,54429.87,C,REF0000002213
2025-04-29,PIX ENVIADO,-41404.69,D,REF0000002214
2025-04-18,REEMBOLSO DESPESA,3804.82,C,REF0000002215
2025-04-07,SAQUE ATM,-25333.55,D,REF0000002216
2025-04-26,TRANSFERÊNCIA ENVIADA,-6590.62,D,REF0000002217
2025-04-11,DEVOLUÇÃO BOLETO,-48432.5,C,REF0000000217
2025-04-07,TARIFA BANCÁRIA,-76624.17,D,REF0000002219
2025-04-21,TED RECEBIDA,26371.51,C,REF0000002220
2025-04-26,REEMBOLSO DESPESA,2278.43,C,REF0000002221
2025-04-27,DEVOLUÇÃO BOLETO,47422.84,C,REF0000002222
2025-04-08,IOF,-19809.93,D,REF0000002223
2025-04-17,COMPRA CARTÃO,-66609.78,D,REF0000002224
2025-04-20,CRÉDITO FOLHA,75486.63,C,REF0000002225
2025-04-15,PAGAMENTO SALÁRIO,-61139.68,D,REF0000002226
2025-04-30,PIX RECEBIDO,6888.5,C,REF0000002227
2025-04-06,PIX RECEBIDO,-76197.92,C,REF0000000227
2025-04-02,TRANSFERÊNCIA RECEBIDA,5007.08,C,REF0000002229
2025-04-03,SAQUE ATM,-48878.55,D,REF0000002230
2025-04-02,PAGAMENTO CLIENTE,54221.28,C,REF0000002231
2025-04-04,SAQUE ATM,-68001.85,D,REF0000002232
2025-04-26,TRANSFERÊNCIA ENVIADA,-18687.3,D,REF0000002233
2025-04-26,TRANSFERÊNCIA RECEBIDA,36300.23,C,REF0000002234
2025-04-25,PAGAMENTO FORNECEDOR,1142.24,D,REF0000000234
2025-04-26,PAGAMENTO SALÁRIO,-52091.17,D,REF0000002236
2025-04-30,PAGAMENTO CLIENTE,-38651.51,C,REF0000000236
2025-04-20,PIX RECEBIDO,8685.13,C,REF0000002238
2025-04-29,SALÁRIO DEPOSITADO,47451.28,C,REF0000002239
2025-04-12,RENDIMENTO POUPANÇA,51007.23,C,REF0000002240
2025-04-15,TRANSFERÊNCIA ENVIADA,-38537.87,D,REF0000002241
2025-04-02,PIX RECEBIDO,19490.04,C,REF0000002242
2025-04-17,REEMBOLSO DESPESA,24967.77,C,REF0000002243
2025-04-25,PAGAMENTO FORNECEDOR,-24929.5,D,REF0000002244
2025-04-20,RENDIMENTO POUPANÇA,11835.35,C,REF0000002245
2025-04-17,PIX ENVIADO,-23320.56,D,REF0000002246
2025-04-27,PAGAMENTO CLIENTE,4632.55,C,REF0000002247
2025-04-07,SALÁRIO DEPOSITADO,33793.79,C,REF0000002248
2025-04-07,DEVOLUÇÃO BOLETO,62831.84,C,REF0000002249
2025-04-20,IOF,-55597.79,D,REF0000002250
2025-04-11,TRANSFERÊNCIA ENVIADA,-68168.09,D,REF0000002251
2025-04-04,BOLETO PAGO,-33524.69,D,REF0000002252
2025-04-10,TARIFA BANCÁRIA,24307.64,D,REF0000000252
2025-04-23,SALÁRIO DEPOSITADO,73600.29,C,REF0000002254
2025-04-08,SALÁRIO DEPOSITADO,37349.61,C,REF0000002255
2025-04-26,COMPRA CARTÃO,-58780.16,D,REF0000002256
2025-04-27,BOLETO PAGO,-16465.04,D,REF0000002257
2025-04-12,TED RECEBIDA,29057.23,C,REF0000002258
2025-04-04,CRÉDITO FOLHA,-52602.54,C,REF0000000258
2025-04-30,TRANSFERÊNCIA ENVIADA,-15592.56,D,REF0000002260
2025-04-07,PIX ENVIADO,-3560.19,D,REF0000002261
2025-04-29,SALÁRIO DEPOSITADO,22763.87,C,REF0000002262
2025-04-28,COMPRA CARTÃO,-57520.99,D,REF0000002263
2025-04-06,PIX RECEBIDO,14324.39,C,REF0000002264
2025-04-27,PIX ENVIADO,-72856.38,D,REF0000002265
2025-04-11,TED RECEBIDA,30344.87,C,REF0000002266
2025-04-12,SALÁRIO DEPOSITADO,24440.54,C,REF0000002267
2025-04-26,PAGAMENTO FORNECEDOR,-52889.65,D,REF0000002268
2025-04-04,TED ENVIADA,-70277.11,D,REF0000002269
2025-04-26,DOC RECEBIDO,70623.71,C,REF0000002270
2025-04-23,REEMBOLSO DESPESA,15374.92,C,REF0000002271
2025-04-21,SAQUE ATM,-25470.23,D,REF0000002272
2025-04-19,CRÉDITO FOLHA,73685.04,C,REF0000002273
2025-04-26,RENDIMENTO POUPANÇA,68362.11,C,REF0000002274
2025-04-21,PIX RECEBIDO,26248.06,C,REF0000002275
2025-04-06,TARIFA BANCÁRIA,48597.11,D,REF0000000275
2025-04-26,TED ENVIADA,-16778.54,D,REF0000002277
2025-04-03,TRANSFERÊNCIA ENVIADA,-63290.23,D,REF0000002278
2025-04-12,PAGAMENTO CLIENTE,40713.67,C,REF0000002279
2025-04-11,BOLETO PAGO,-41535.44,D,REF0000002280
2025-04-29,TED ENVIADA,46766.96,D,REF0000000280
2025-04-13,TRANSFERÊNCIA ENVIADA,-37926.96,D,REF0000002282
2025-04-15,SALÁRIO DEPOSITADO,16615.61,C,REF0000002283
2025-04-14,RENDIMENTO POUPANÇA,31702.2,C,REF0000002284
2025-04-09,COMPRA CARTÃO,-45731.06,D,REF0000002285
2025-04-10,TED RECEBIDA,10789.71,C,REF0000002286
2025-04-02,COMPRA CARTÃO,48937.99,D,REF0000000286
2025-04-29,PIX RECEBIDO,-47389.41,C,REF0000000287
2025-04-14,SAQUE ATM,-36119.54,D,REF0000002289
2025-04-09,COMPRA CARTÃO,-64370.13,D,REF0000002290
2025-04-08,IOF,-2026.22,D,REF0000002291
2025-04-29,COMPRA CARTÃO,-51646.12,D,REF0000002292
2025-04-09,PAGAMENTO CLIENTE,-6705.53,C,REF0000000292
2025-04-04,SALÁRIO DEPOSITADO,62880.57,C,REF0000002294
2025-04-18,PIX RECEBIDO,5754.33,C,REF0000002295
2025-04-09,DEVOLUÇÃO BOLETO,26733.94,C,REF0000002296
2025-04-28,PAGAMENTO SALÁRIO,-59629.65,D,REF0000002297
2025-04-05,TRANSFERÊNCIA ENVIADA,-15291.86,D,REF0000002298
2025-04-10,DÉBITO AUTOMÁTICO,-732.28,D,REF0000002299
2025-04-13,SAQUE ATM,-62661.1,D,REF0000002300
2025-04-25,PAGAMENTO CLIENTE,37786.72,C,REF0000002301
2025-04-08,SALÁRIO DEPOSITADO,69244.02,C,REF0000002302
2025-04-19,PAGAMENTO CLIENTE,37981.34,C,REF0000002303
2025-04-11,IOF,-57814.7,D,REF0000002304
2025-04-14,SALÁRIO DEPOSITADO,25080.33,C,REF0000002305
2025-04-28,IOF,-16806.3,D,REF0000002306
2025-04-28,CRÉDITO FOLHA,30007.28,C,REF0000002307
2025-04-16,PIX RECEBIDO,24480.48,C,REF0000002308
2025-04-14,SAQUE ATM,-27218.79,D,REF0000002309
2025-04-10,PAGAMENTO FORNECEDOR,-61039.18,D,REF0000002310
2025-04-26,TRANSFERÊNCIA ENVIADA,-46977.06,D,REF0000002311
2025-04-13,PAGAMENTO CLIENTE,-13283.18,C,REF0000000311
2025-04-13,TARIFA BANCÁRIA,-78414.76,D,REF0000002313
2025-04-03,REEMBOLSO DESPESA,-57400.2,C,REF0000000313
2025-04-21,TRANSFERÊNCIA RECEBIDA,26340.87,C,REF0000002315
2025-04-22,TED ENVIADA,-7504.66,D,REF0000002316
2025-04-16,CRÉDITO FOLHA,2613.13,C,REF0000002317
2025-04-30,TED RECEBIDA,14976.03,C,REF0000002318
2025-04-10,TARIFA BANCÁRIA,-22741.22,D,REF0000002319
2025-04-17,DEVOLUÇÃO BOLETO,36400.36,C,REF0000002320
2025-04-13,REEMBOLSO DESPESA,13787.47,C,REF0000002321
2025-04-18,DOC RECEBIDO,79168.13,C,REF0000002322
2025-04-13,TED ENVIADA,-38286.18,D,REF0000002323
2025-04-10,SALÁRIO DEPOSITADO,10438.09,C,REF0000002324
2025-04-16,PAGAMENTO SALÁRIO,-65440.79,D,REF0000002325
2025-04-19,RENDIMENTO POUPANÇA,48316.57,C,REF0000002326
2025-04-09,TRANSFERÊNCIA RECEBIDA,40222.88,C,REF0000002327
2025-04-04,PAGAMENTO CLIENTE,-56674.96,C,REF0000000327
2025-04-26,CRÉDITO FOLHA,65975.38,C,REF0000002329
2025-04-21,DEVOLUÇÃO BOLETO,-9338.98,C,REF0000000329
2025-04-02,TRANSFERÊNCIA ENVIADA,-36843.35,D,REF0000002331
2025-04-12,TRANSFERÊNCIA RECEBIDA,23068.55,C,REF0000002332
2025-04-14,BOLETO PAGO,-31317.67,D,REF0000002333
2025-04-24,CRÉDITO FOLHA,14407.27,C,REF0000002334
2025-04-06,PAGAMENTO SALÁRIO,-36653.36,D,REF0000002335
2025-04-08,PIX RECEBIDO,31514.43,C,REF0000002336
2025-04-10,PAGAMENTO CLIENTE,21938.41,C,REF0000002337
2025-04-30,SALÁRIO DEPOSITADO,55858.62,C,REF0000002338
2025-04-04,PAGAMENTO FORNECEDOR,-32931.69,D,REF0000002339
2025-04-17,TED ENVIADA,-6168.86,D,REF0000002340
2025-04-09,BOLETO PAGO,-32837.18,D,REF0000002341
2025-04-01,TRANSFERÊNCIA RECEBIDA,40509.86,C,REF0000002342
2025-04-18,CRÉDITO FOLHA,-20624.75,C,REF0000000342
2025-04-13,TARIFA BANCÁRIA,-59689.3,D,REF0000002344
2025-04-10,DOC RECEBIDO,-47952.34,C,REF0000000344
2025-04-16,TRANSFERÊNCIA RECEBIDA,26202.47,C,REF0000002346
2025-04-22,PAGAMENTO FORNECEDOR,-5505.56,D,REF0000002347
2025-04-05,TRANSFERÊNCIA RECEBIDA,57100.84,C,REF0000002348
2025-04-06,BOLETO PAGO,-65643.11,D,REF0000002349
2025-04-10,DOC RECEBIDO,48578.74,C,REF0000002350
2025-04-06,REEMBOLSO DESPESA,42795.57,C,REF0000002351
2025-04-22,PIX RECEBIDO,53727.8,C,REF0000002352
2025-04-06,COMPRA CARTÃO,-12322.04,D,REF0000002353
2025-04-07,PAGAMENTO CLIENTE,57167.26,C,REF0000002354
2025-04-26,PAGAMENTO SALÁRIO,-55754.55,D,REF0000002355
2025-04-15,RENDIMENTO POUPANÇA,31279.94,C,REF0000002356
2025-04-25,PIX RECEBIDO,47876.52,C,REF0000002357
2025-04-12,TARIFA BANCÁRIA,-61380.78,D,REF0000002358
2025-04-14,PIX RECEBIDO,16038.86,C,REF0000002359
2025-04-15,PAGAMENTO CLIENTE,-74293.75,C,REF0000000359
2025-04-08,TED RECEBIDA,54412.76,C,REF0000002361
2025-04-24,DOC RECEBIDO,63764.09,C,REF0000002362
2025-04-04,PAGAMENTO CLIENTE,3568.8,C,REF0000002363
2025-04-07,PAGAMENTO SALÁRIO,-25848.23,D,REF0000002364
2025-04-14,REEMBOLSO DESPESA,74749.47,C,REF0000002365
2025-04-12,TED RECEBIDA,18631.03,C,REF0000002366
2025-04-21,SAQUE ATM,-13931.04,D,REF0000002367
2025-04-15,TARIFA BANCÁRIA,-1007.91,D,REF0000002368
2025-04-21,RENDIMENTO POUPANÇA,5328.0,C,REF0000002369
2025-04-14,TARIFA BANCÁRIA,-3562.92,D,REF0000002370
2025-04-04,IOF,-61415.23,D,REF0000002371
2025-04-20,TED RECEBIDA,20192.62,C,REF0000002372
2025-04-07,TRANSFERÊNCIA ENVIADA,337.86,D,REF0000000372
2025-04-28,DEVOLUÇÃO BOLETO,26597.12,C,REF0000002374
2025-04-20,PIX ENVIADO,-5447.7,D,REF0000002375
2025-04-24,PAGAMENTO SALÁRIO,-30620.59,D,REF0000002376
2025-04-08,PIX RECEBIDO,40298.43,C,REF0000002377
2025-04-10,TED RECEBIDA,49327.08,C,REF0000002378
2025-04-20,SALÁRIO DEPOSITADO,59046.17,C,REF0000002379
2025-04-16,DEVOLUÇÃO BOLETO,4840.85,C,REF0000002380
2025-04-07,SAQUE ATM,-16200.84,D,REF0000002381
2025-04-15,CRÉDITO FOLHA,19083.21,C,REF0000002382
2025-04-21,COMPRA CARTÃO,-10784.65,D,REF0000002383
2025-04-21,REEMBOLSO DESPESA,41693.79,C,REF0000002384
2025-04-28,TARIFA BANCÁRIA,-60056.55,D,REF0000002385
2025-04-18,TARIFA BANCÁRIA,-27451.14,D,REF0000002386
2025-04-26,SALÁRIO DEPOSITADO,72535.23,C,REF0000002387
2025-04-17,REEMBOLSO DESPESA,48664.65,C,REF0000002388
2025-04-01,PAGAMENTO SALÁRIO,-14724.46,D,REF0000002389
2025-04-18,REEMBOLSO DESPESA,-10270.16,C,REF0000000389
2025-04-07,DOC RECEBIDO,50767.64,C,REF0000002391
2025-04-18,CRÉDITO FOLHA,7386.16,C,REF0000002392
2025-04-14,TED RECEBIDA,18942.99,C,REF0000002393
2025-04-08,TARIFA BANCÁRIA,-24951.46,D,REF0000002394
2025-04-10,TARIFA BANCÁRIA,-14156.02,D,REF0000002395
2025-04-07,PAGAMENTO SALÁRIO,-46134.93,D,REF0000002396
2025-04-03,IOF,-69000.92,D,REF0000002397
2025-04-16,BOLETO PAGO,-31889.65,D,REF0000002398
2025-04-24,TRANSFERÊNCIA ENVIADA,-33844.65,D,REF0000002399
