data,descricao,valor,tipo,referencia
2025-08-28,COMPRA CARTÃO,-63306.23,D,REF0000030205
2025-08-04,TARIFA BANCÁRIA,-15491.42,D,REF0000030206
2025-08-25,TARIFA BANCÁRIA,-60505.61,D,REF0000030207
2025-08-08,COMPRA CARTÃO,-26665.68,D,REF0000030208
2025-08-23,TARIFA BANCÁRIA,-128974.9,D,REF0000030209
2025-08-11,PIX ENVIADO,-65315.99,D,REF0000030210
2025-08-15,COMPRA CARTÃO,-68785.42,D,REF0000030211
2025-08-13,SAQUE ATM,-103281.43,D,REF0000030212
2025-08-02,IOF,-131276.73,D,REF0000030213
2025-08-01,COMPRA CARTÃO,-28432.45,D,REF0000030214
2025-08-14,SAQUE ATM,-68744.3,D,REF0000030215
2025-08-19,SAQUE ATM,-64300.15,D,REF0000030216
2025-08-01,COMPRA CARTÃO,-96290.11,D,REF0000030217
2025-08-23,COMPRA CARTÃO,-77583.1,D,REF0000030218
2025-08-31,TED ENVIADA,-22623.44,D,REF0000030219
2025-08-20,PAGAMENTO FORNECEDOR,-7564.33,D,REF0000030220
2025-08-28,COMPRA CARTÃO,-61758.65,D,REF0000030221
2025-08-05,TARIFA BANCÁRIA,-127183.99,D,REF0000030222
2025-08-16,DÉBITO AUTOMÁTICO,-58130.99,D,REF0000030223
2025-08-21,TED ENVIADA,-41035.91,D,REF0000030224
2025-08-06,TED ENVIADA,-106516.21,D,REF0000030225
2025-08-22,PIX ENVIADO,-101036.97,D,REF0000030226
2025-08-07,DÉBITO AUTOMÁTICO,-113007.49,D,REF0000030227
2025-08-10,PAGAMENTO FORNECEDOR,-85536.3,D,REF0000030228
2025-08-11,TARIFA BANCÁRIA,-77462.19,D,REF0000030229
2025-08-02,SAQUE ATM,-87668.6,D,REF0000030230
2025-08-18,TED ENVIADA,-1564.95,D,REF0000030231
2025-08-01,BOLETO PAGO,-99183.07,D,REF0000030232
2025-08-04,IOF,-135300.43,D,REF0000030233
2025-08-17,TARIFA BANCÁRIA,-58427.9,D,REF0000030234
2025-08-19,TED ENVIADA,-133164.4,D,REF0000030235
2025-08-19,PAGAMENTO SALÁRIO,-32720.84,D,REF0000030236
2025-08-16,BOLETO PAGO,-94894.99,D,REF0000030237
2025-08-17,TED ENVIADA,-12642.93,D,REF0000030238
2025-08-18,TARIFA BANCÁRIA,-89065.85,D,REF0000030239
2025-08-31,TED ENVIADA,-126230.8,D,REF0000030240
2025-08-29,IOF,-91747.56,D,REF0000030241
2025-08-14,TED ENVIADA,-90787.84,D,REF0000030242
2025-08-28,TED ENVIADA,-50204.55,D,REF0000030243
2025-08-15,TED ENVIADA,-78947.54,D,REF0000030244
2025-08-14,IOF,-110684.71,D,REF0000030245
2025-08-17,TED ENVIADA,-111797.89,D,REF0000030246
2025-08-14,PAGAMENTO FORNECEDOR,-5281.81,D,REF0000030247
2025-08-27,PAGAMENTO SALÁRIO,-107062.69,D,REF0000030248
2025-08-05,BOLETO PAGO,-48251.31,D,REF0000030249
2025-08-20,DÉBITO AUTOMÁTICO,-62018.79,D,REF0000030250
2025-08-05,COMPRA CARTÃO,-117510.16,D,REF0000030251
2025-08-08,TRANSFERÊNCIA ENVIADA,-103075.6,D,REF0000030252
2025-08-30,TED ENVIADA,-25624.26,D,REF0000030253
2025-08-28,SAQUE ATM,-119501.37,D,REF0000030254
2025-08-16,TED ENVIADA,-65754.4,D,REF0000030255
2025-08-03,TARIFA BANCÁRIA,-142244.07,D,REF0000030256
2025-08-25,TRANSFERÊNCIA ENVIADA,-31330.94,D,REF0000030257
2025-08-19,DÉBITO AUTOMÁTICO,-120675.7,D,REF0000030258
2025-08-11,TARIFA BANCÁRIA,-37273.58,D,REF0000030259
2025-08-22,IOF,-21074.68,D,REF0000030260
2025-08-26,BOLETO PAGO,-142551.92,D,REF0000030261
2025-08-20,COMPRA CARTÃO,-120325.84,D,REF0000030262
2025-08-14,IOF,-37432.18,D,REF0000030263
2025-08-03,TED ENVIADA,-99056.24,D,REF0000030264
2025-08-11,BOLETO PAGO,-129274.33,D,REF0000030265
2025-08-21,SAQUE ATM,-65875.44,D,REF0000030266
2025-08-13,TED ENVIADA,-116210.1,D,REF0000030267
2025-08-15,TED ENVIADA,-32567.46,D,REF0000030268
2025-08-25,TED ENVIADA,-25841.28,D,REF0000030269
2025-08-23,PAGAMENTO FORNECEDOR,-49792.55,D,REF0000030270
2025-08-18,BOLETO PAGO,-29546.76,D,REF0000030271
2025-08-10,TARIFA BANCÁRIA,-14403.77,D,REF0000030272
2025-08-01,COMPRA CARTÃO,-18661.84,D,REF0000030273
2025-08-13,DÉBITO AUTOMÁTICO,-28580.51,D,REF0000030274
2025-08-10,IOF,-2350.1,D,REF0000030275
2025-08-28,SAQUE ATM,-148763.11,D,REF0000030276
2025-08-15,PAGAMENTO FORNECEDOR,-95388.11,D,REF0000030277
2025-08-21,DÉBITO AUTOMÁTICO,-49201.66,D,REF0000030278
2025-08-23,SAQUE ATM,-111862.76,D,REF0000030279
2025-08-18,DÉBITO AUTOMÁTICO,-47637.86,D,REF0000030280
2025-08-28,PAGAMENTO FORNECEDOR,-21790.29,D,REF0000030281
2025-08-07,IOF,-133383.31,D,REF0000030282
2025-08-22,PAGAMENTO FORNECEDOR,-92411.16,D,REF0000030283
2025-08-29,BOLETO PAGO,-26945.56,D,REF0000030284
2025-08-17,COMPRA CARTÃO,-49823.16,D,REF0000030285
2025-08-31,IOF,-81723.47,D,REF0000030286
2025-08-29,PIX ENVIADO,-70925.43,D,REF0000030287
2025-08-07,PIX ENVIADO,-116959.44,D,REF0000030288
2025-08-03,COMPRA CARTÃO,-115544.36,D,REF0000030289
2025-08-13,PAGAMENTO SALÁRIO,-31595.64,D,REF0000030290
2025-08-23,PAGAMENTO FORNECEDOR,-56325.76,D,REF0000030291
2025-08-23,COMPRA CARTÃO,-99581.73,D,REF0000030292
2025-08-30,TRANSFERÊNCIA ENVIADA,-63009.37,D,REF0000030293
2025-08-18,TARIFA BANCÁRIA,-64610.11,D,REF0000030294
2025-08-10,DÉBITO AUTOMÁTICO,-73812.99,D,REF0000030295
2025-08-03,IOF,-72158.24,D,REF0000030296
2025-08-06,TED ENVIADA,-34656.64,D,REF0000030297
2025-08-21,TARIFA BANCÁRIA,-51249.83,D,REF0000030298
2025-08-08,PAGAMENTO SALÁRIO,-120346.17,D,REF0000030299
2025-08-01,TED ENVIADA,-39911.43,D,REF0000030300
