data,descricao,valor,tipo,referencia
2025-02-10,SAQUE ATM,-67872.71,D,REF0000100230
2025-03-10,REEMBOLSO DESPESA,30926.2,C,REF0000100231
2025-08-25,IOF,-18167.33,D,REF0000100232
2025-02-01,TED RECEBIDA,66187.47,C,REF0000100233
2025-11-28,DOC RECEBIDO,4315.99,C,REF0000100234
2025-02-07,TRANSFERÊNCIA ENVIADA,-71488.23,D,REF0000100235
2025-05-28,IOF,-52527.33,D,REF0000100236
2025-03-12,DÉBITO AUTOMÁTICO,-75519.93,D,REF0000100237
2025-02-15,SALÁRIO DEPOSITADO,39357.96,C,REF0000100238
2025-01-12,TED ENVIADA,-60341.83,D,REF0000100239
2025-07-12,DEVOLUÇÃO BOLETO,35371.11,C,REF0000100240
2025-08-07,TARIFA BANCÁRIA,-17958.19,D,REF0000100241
2025-09-18,DÉBITO AUTOMÁTICO,-15359.75,D,REF0000100242
2025-01-30,PIX RECEBIDO,49430.96,C,REF0000100243
2025-01-30,DOC RECEBIDO,13521.31,C,REF0000100244
2025-08-13,TRANSFERÊNCIA RECEBIDA,64297.66,C,REF0000100245
2025-03-12,REEMBOLSO DESPESA,31159.91,C,REF0000100246
2025-09-16,IOF,-78116.94,D,REF0000100247
2025-03-24,TED ENVIADA,-23901.47,D,REF0000100248
2025-02-16,BOLETO PAGO,-40126.62,D,REF0000100249
2025-05-25,TRANSFERÊNCIA RECEBIDA,79665.48,C,REF0000100250
2025-05-02,CRÉDITO FOLHA,6269.18,C,REF0000100251
2025-09-24,IOF,-78609.52,D,REF0000100252
2025-02-14,TRANSFERÊNCIA RECEBIDA,16247.09,C,REF0000100253
2025-05-25,PAGAMENTO CLIENTE,50465.12,C,REF0000100254
2025-04-23,REEMBOLSO DESPESA,50644.95,C,REF0000100255
2025-05-03,CRÉDITO FOLHA,36141.11,C,REF0000100256
2025-01-19,COMPRA CARTÃO,-28064.71,D,REF0000100257
2025-04-29,TARIFA BANCÁRIA,-19178.12,D,REF0000100258
2025-08-02,PAGAMENTO CLIENTE,48294.29,C,REF0000100259
2025-03-23,PAGAMENTO CLIENTE,68398.15,C,REF0000100260
2025-09-12,TRANSFERÊNCIA ENVIADA,-67300.7,D,REF0000100261
2025-10-15,RENDIMENTO POUPANÇA,39722.51,C,REF0000100262
2025-07-29,RENDIMENTO POUPANÇA,22251.45,C,REF0000100263
2025-07-09,RENDIMENTO POUPANÇA,64485.22,C,REF0000100264
2025-06-19,SAQUE ATM,-20636.66,D,REF0000100265
2025-01-03,TED RECEBIDA,19989.75,C,REF0000100266
2025-12-03,BOLETO PAGO,-10212.37,D,REF0000100267
2025-06-18,CRÉDITO FOLHA,28121.95,C,REF0000100268
2025-12-18,REEMBOLSO DESPESA,13157.72,C,REF0000100269
2025-11-18,PAGAMENTO FORNECEDOR,-30767.14,D,REF0000100270
2025-06-04,SALÁRIO DEPOSITADO,18614.15,C,REF0000100271
2025-06-23,CRÉDITO FOLHA,19749.62,C,REF0000100272
2025-10-22,RENDIMENTO POUPANÇA,13853.9,C,REF0000100273
2025-04-03,PIX ENVIADO,-28959.68,D,REF0000100274
2025-02-02,PAGAMENTO SALÁRIO,-32200.17,D,REF0000100275
2025-03-09,SALÁRIO DEPOSITADO,79505.41,C,REF0000100276
2025-04-02,IOF,-4355.49,D,REF0000100277
2025-03-31,RENDIMENTO POUPANÇA,23438.2,C,REF0000100278
2025-05-23,TRANSFERÊNCIA RECEBIDA,35143.11,C,REF0000100279
2025-11-04,COMPRA CARTÃO,-54465.54,D,REF0000100280
2025-11-07,TARIFA BANCÁRIA,-60786.46,D,REF0000100281
2025-12-09,DEVOLUÇÃO BOLETO,5421.3,C,REF0000100282
2025-09-03,IOF,-31398.54,D,REF0000100283
2025-07-13,TED ENVIADA,-58946.39,D,REF0000100284
2025-02-26,PAGAMENTO SALÁRIO,-26894.24,D,REF0000100285
2025-07-09,PAGAMENTO FORNECEDOR,-11646.65,D,REF0000100286
2025-07-02,SALÁRIO DEPOSITADO,6169.39,C,REF0000100287
2025-05-31,TED RECEBIDA,38439.55,C,REF0000100288
2025-03-27,BOLETO PAGO,-72898.42,D,REF0000100289
2025-06-07,RENDIMENTO POUPANÇA,48605.92,C,REF0000100290
2025-02-13,DEVOLUÇÃO BOLETO,45160.62,C,REF0000100291
2025-09-22,TED ENVIADA,-63415.08,D,REF0000100292
2025-01-01,RENDIMENTO POUPANÇA,62557.5,C,REF0000100293
2025-12-26,PAGAMENTO FORNECEDOR,-58121.03,D,REF0000100294
2025-05-25,CRÉDITO FOLHA,53196.71,C,REF0000100295
2025-10-13,TRANSFERÊNCIA RECEBIDA,1569.72,C,REF0000100296
2025-01-28,CRÉDITO FOLHA,55699.9,C,REF0000100297
2025-07-11,TRANSFERÊNCIA ENVIADA,-47303.37,D,REF0000100298
2025-09-29,TED RECEBIDA,18131.43,C,REF0000100299
2025-09-15,PAGAMENTO SALÁRIO,-1811.85,D,REF0000100300
2025-12-19,RENDIMENTO POUPANÇA,26712.79,C,REF0000100301
2025-02-14,TRANSFERÊNCIA RECEBIDA,33810.61,C,REF0000100302
2025-11-19,PIX ENVIADO,-34714.16,D,REF0000100303
2025-09-11,PAGAMENTO FORNECEDOR,-34461.46,D,REF0000100304
2025-03-01,PAGAMENTO CLIENTE,58531.31,C,REF0000100305
2025-03-21,DEVOLUÇÃO BOLETO,77228.03,C,REF0000100306
2025-01-03,DÉBITO AUTOMÁTICO,-37475.18,D,REF0000100307
2025-12-03,DÉBITO AUTOMÁTICO,-75835.43,D,REF0000100308
2025-09-26,SAQUE ATM,-75216.77,D,REF0000100309
2025-09-21,PAGAMENTO FORNECEDOR,-7200.94,D,REF0000100310
2025-09-16,TRANSFERÊNCIA RECEBIDA,6484.29,C,REF0000100311
2025-09-25,PIX RECEBIDO,21783.27,C,REF0000100312
2025-10-29,DÉBITO AUTOMÁTICO,-9382.74,D,REF0000100313
2025-06-15,IOF,-69157.05,D,REF0000100314
2025-10-11,REEMBOLSO DESPESA,55681.35,C,REF0000100315
2025-02-26,TARIFA BANCÁRIA,-1991.71,D,REF0000100316
2025-03-22,RENDIMENTO POUPANÇA,60872.71,C,REF0000100317
2025-11-25,TRANSFERÊNCIA ENVIADA,-44836.59,D,REF0000100318
2025-08-04,COMPRA CARTÃO,-47045.49,D,REF0000100319
2025-06-15,CRÉDITO FOLHA,65062.81,C,REF0000100320
2025-09-10,REEMBOLSO DESPESA,3682.66,C,REF0000100321
2025-03-24,BOLETO PAGO,-5304.63,D,REF0000100322
2025-03-08,PIX ENVIADO,-70768.0,D,REF0000100323
2025-10-22,PAGAMENTO FORNECEDOR,-64693.8,D,REF0000100324
2025-02-10,PAGAMENTO CLIENTE,3587.03,C,REF0000100325
2025-05-01,PIX ENVIADO,-31427.39,D,REF0000100326
2025-12-30,BOLETO PAGO,-69958.58,D,REF0000100327
2025-03-05,TRANSFERÊNCIA ENVIADA,-11579.73,D,REF0000100328
2025-12-12,TRANSFERÊNCIA ENVIADA,-62464.24,D,REF0000100329
2025-02-28,DOC RECEBIDO,35402.58,C,REF0000100330
2025-06-07,PAGAMENTO CLIENTE,57955.18,C,REF0000100331
2025-08-26,DOC RECEBIDO,57272.32,C,REF0000100332
2025-07-13,PIX RECEBIDO,63797.41,C,REF0000100333
2025-10-21,DÉBITO AUTOMÁTICO,-29519.71,D,REF0000100334
2025-08-07,CRÉDITO FOLHA,29137.09,C,REF0000100335
2025-11-08,DEVOLUÇÃO BOLETO,19278.44,C,REF0000100336
2025-12-29,COMPRA CARTÃO,-62033.88,D,REF0000100337
2025-04-01,PAGAMENTO CLIENTE,75857.13,C,REF0000100338
2025-10-09,BOLETO PAGO,-44879.89,D,REF0000100339
2025-05-31,PIX RECEBIDO,68432.24,C,REF0000100340
2025-05-05,TRANSFERÊNCIA ENVIADA,-39074.69,D,REF0000100341
2025-10-30,TED ENVIADA,-57624.05,D,REF0000100342
2025-08-23,SALÁRIO DEPOSITADO,34351.18,C,REF0000100343
2025-03-01,TRANSFERÊNCIA RECEBIDA,2905.41,C,REF0000100344
2025-09-18,PAGAMENTO CLIENTE,55440.08,C,REF0000100345
2025-08-19,CRÉDITO FOLHA,79127.0,C,REF0000100346
2025-08-16,PAGAMENTO FORNECEDOR,-266.25,D,REF0000100347
2025-11-06,DEVOLUÇÃO BOLETO,68937.64,C,REF0000100348
2025-05-08,DÉBITO AUTOMÁTICO,-54905.33,D,REF0000100349
2025-10-19,DOC RECEBIDO,3602.14,C,REF0000100350
2025-01-29,TED RECEBIDA,64909.45,C,REF0000100351
2025-11-28,TRANSFERÊNCIA RECEBIDA,79723.87,C,REF0000100352
2025-10-06,PIX ENVIADO,-65357.42,D,REF0000100353
2025-12-09,PAGAMENTO SALÁRIO,-65845.5,D,REF0000100354
2025-09-07,CRÉDITO FOLHA,39777.98,C,REF0000100355
2025-02-18,PAGAMENTO CLIENTE,55361.31,C,REF0000100356
2025-04-01,RENDIMENTO POUPANÇA,19012.29,C,REF0000100357
2025-09-21,PAGAMENTO FORNECEDOR,-8415.81,D,REF0000100358
2025-12-10,DEVOLUÇÃO BOLETO,70508.3,C,REF0000100359
2025-03-30,PAGAMENTO FORNECEDOR,-2041.58,D,REF0000100360
2025-10-18,PAGAMENTO SALÁRIO,-50973.86,D,REF0000100361
2025-02-20,PAGAMENTO FORNECEDOR,-41499.61,D,REF0000100362
2025-11-23,PAGAMENTO FORNECEDOR,-22447.36,D,REF0000100363
2025-05-18,IOF,-33332.89,D,REF0000100364
2025-09-13,DOC RECEBIDO,13699.47,C,REF0000100365
2025-01-10,COMPRA CARTÃO,-13248.36,D,REF0000100366
2025-02-23,IOF,-22328.86,D,REF0000100367
2025-06-27,SAQUE ATM,-23451.7,D,REF0000100368
2025-07-26,SAQUE ATM,-73170.77,D,REF0000100369
2025-06-01,RENDIMENTO POUPANÇA,72988.53,C,REF0000100370
2025-02-06,PIX RECEBIDO,5661.46,C,REF0000100371
2025-09-04,TED ENVIADA,-56323.25,D,REF0000100372
2025-08-13,PIX RECEBIDO,55268.24,C,REF0000100373
2025-10-31,PIX RECEBIDO,59224.98,C,REF0000100374
2025-07-24,BOLETO PAGO,-48852.91,D,REF0000100375
2025-05-16,PAGAMENTO CLIENTE,7434.22,C,REF0000100376
2025-01-13,DOC RECEBIDO,58505.11,C,REF0000100377
2025-02-26,RENDIMENTO POUPANÇA,5601.14,C,REF0000100378
2025-05-09,DOC RECEBIDO,73442.55,C,REF0000100379
2025-12-29,DEVOLUÇÃO BOLETO,14601.79,C,REF0000100380
2025-07-28,COMPRA CARTÃO,-387.85,D,REF0000100381
2025-07-24,TRANSFERÊNCIA ENVIADA,-22866.85,D,REF0000100382
2025-03-25,TRANSFERÊNCIA RECEBIDA,56653.28,C,REF0000100383
2025-03-26,IOF,-63316.71,D,REF0000100384
2025-09-28,TED ENVIADA,-54012.2,D,REF0000100385
2025-05-09,PIX ENVIADO,-3014.64,D,REF0000100386
2025-08-10,TARIFA BANCÁRIA,-11412.4,D,REF0000100387
2025-02-19,IOF,-58533.0,D,REF0000100388
2025-04-10,TRANSFERÊNCIA RECEBIDA,53376.16,C,REF0000100389
2025-05-05,TED RECEBIDA,68245.76,C,REF0000100390
2025-08-21,PIX RECEBIDO,7985.96,C,REF0000100391
2025-11-13,REEMBOLSO DESPESA,69083.17,C,REF0000100392
2025-01-16,TRANSFERÊNCIA ENVIADA,-47822.79,D,REF0000100393
2025-10-10,SALÁRIO DEPOSITADO,15373.06,C,REF0000100394
2025-12-09,SALÁRIO DEPOSITADO,37010.45,C,REF0000100395
2025-07-22,PIX RECEBIDO,23846.49,C,REF0000100396
2025-03-05,TRANSFERÊNCIA ENVIADA,-53255.04,D,REF0000100397
