data,descricao,valor,tipo,referencia
2025-03-17,PAGAMENTO SALÁRIO,-1038.2,D,REF0000001041
2025-03-05,RENDIMENTO POUPANÇA,53185.24,C,REF0000001658
2025-03-10,TRANSFERÊNCIA RECEBIDA,64386.39,C,REF0000001307
2025-03-20,COMPRA CARTÃO,-15279.65,D,REF0000001412
2025-03-25,CRÉDITO FOLHA (DUPLICADO),54856.42,C,REF0000001573
2025-03-21,CRÉDITO FOLHA,56388.97,C,REF0000001552
2025-03-25,IOF,-53871.77,D,REF0000001283
2025-03-18,BOLETO PAGO,-51841.02,D,REF0000001666
2025-03-29,TARIFA BANCÁRIA,-34768.19,D,REF0000001725
2025-03-19,PAGAMENTO CLIENTE,8261.52,C,REF0000001001
2025-03-14,SAQUE ATM,-27867.02,D,REF0000001396
2025-03-22,COMPRA CARTÃO,-62384.85,D,REF0000001230
2025-03-06,TED ENVIADA,-33061.66,D,REF0000001319
2025-03-18,SALÁRIO DEPOSITADO,57679.2,C,REF0000001271
2025-03-03,COMPRA CARTÃO,-11883.59,D,REF0000001403
2025-03-21,REEMBOLSO DESPESA,20662.69,C,REF0000001243
2025-03-06,PAGAMENTO SALÁRIO,-40400.19,D,REF0000001378
2025-03-20,DEVOLUÇÃO BOLETO,34802.0,C,REF0000001704
2025-03-04,DOC RECEBIDO,47195.94,C,REF0000001008
2025-03-03,RENDIMENTO POUPANÇA,18677.88,C,REF0000001390
2025-03-13,TED ENVIADA,-71043.83,D,REF0000001741
2025-03-22,PIX RECEBIDO,30500.58,C,REF0000001084
2025-03-16,PAGAMENTO SALÁRIO,-15230.06,D,REF0000001358
2025-03-30,DÉBITO AUTOMÁTICO,-1785.02,D,REF0000001387
2025-03-24,TARIFA BANCÁRIA,-45546.74,D,REF0000001391
2025-03-15,REEMBOLSO DESPESA (DUPLICADO),37938.7,C,REF0000001758
2025-03-16,TED ENVIADA,-9165.3,D,REF0000001017
2025-03-16,PIX ENVIADO,-65778.68,D,REF0000001130
2025-03-28,REEMBOLSO DESPESA,51397.32,C,REF0000001592
2025-03-06,DOC RECEBIDO,33385.71,C,REF0000001494
2025-03-11,REEMBOLSO DESPESA,18915.47,C,REF0000001338
2025-03-04,PIX ENVIADO,-21166.8,D,REF0000001026
2025-03-01,PAGAMENTO SALÁRIO,-79730.66,D,REF0000001109
2025-03-06,SAQUE ATM,-73033.29,D,REF0000001558
2025-03-09,CRÉDITO FOLHA,63145.62,C,REF0000001424
2025-03-11,RENDIMENTO POUPANÇA,73785.5,C,REF0000001432
2025-03-28,BOLETO PAGO,-33148.43,D,REF0000001292
2025-03-02,DÉBITO AUTOMÁTICO,-67818.56,D,REF0000001581
2025-03-16,DÉBITO AUTOMÁTICO,-51797.15,D,REF0000001777
2025-03-05,SALÁRIO DEPOSITADO,44882.62,C,REF0000001744
2025-03-11,TRANSFERÊNCIA RECEBIDA,55071.9,C,REF0000001021
2025-03-04,DOC RECEBIDO,58453.05,C,REF0000001071
2025-03-16,SALÁRIO DEPOSITADO,75772.09,C,REF0000001250
2025-03-04,TRANSFERÊNCIA ENVIADA,-28073.9,D,REF0000001203
2025-03-07,TRANSFERÊNCIA RECEBIDA,16206.22,C,REF0000001362
2025-03-11,TED RECEBIDA,35705.52,C,REF0000001782
2025-03-01,TRANSFERÊNCIA ENVIADA,-72374.17,D,REF0000001659
2025-03-17,TARIFA BANCÁRIA,-32465.8,D,REF0000001231
2025-03-31,REEMBOLSO DESPESA,61246.53,C,REF0000001448
2025-03-01,PAGAMENTO CLIENTE,31772.97,C,REF0000001162
2025-03-29,IOF,-12473.13,D,REF0000001520
2025-03-08,PAGAMENTO FORNECEDOR,-59704.74,D,REF0000001626
2025-03-18,PAGAMENTO FORNECEDOR,-33016.47,D,REF0000001054
2025-03-14,DEVOLUÇÃO BOLETO,49062.49,C,REF0000001359
2025-03-02,RENDIMENTO POUPANÇA,47638.73,C,REF0000001394
2025-03-22,DOC RECEBIDO,72815.01,C,REF0000001616
2025-03-11,CRÉDITO FOLHA,40018.54,C,REF0000001343
2025-03-18,DEVOLUÇÃO BOLETO,16565.86,C,REF0000001546
2025-03-01,BOLETO PAGO,-31502.32,D,REF0000001433
2025-03-15,DOC RECEBIDO,60578.36,C,REF0000001576
2025-03-20,DEVOLUÇÃO BOLETO,3243.25,C,REF0000001101
2025-03-20,PAGAMENTO FORNECEDOR,-36501.31,D,REF0000001003
2025-03-23,IOF,-501.33,D,REF0000001100
2025-03-15,PAGAMENTO FORNECEDOR,-41169.01,D,REF0000001114
2025-03-24,RENDIMENTO POUPANÇA,33595.56,C,REF0000001483
2025-03-20,TRANSFERÊNCIA RECEBIDA,47721.94,C,REF0000001695
2025-03-10,PIX ENVIADO,-65.64,D,REF0000001384
2025-03-06,BOLETO PAGO,-39341.08,D,REF0000001456
2025-03-07,TARIFA BANCÁRIA,-415.37,D,REF0000001697
2025-03-01,PAGAMENTO SALÁRIO,-11950.9,D,REF0000001657
2025-03-27,DÉBITO AUTOMÁTICO,-14569.22,D,REF0000001330
2025-03-30,SALÁRIO DEPOSITADO (DUPLICADO),46018.24,C,REF0000001123
2025-03-20,PAGAMENTO FORNECEDOR,-58163.56,D,REF0000001479
2025-03-28,PAGAMENTO SALÁRIO,-52846.81,D,REF0000001426
2025-03-16,PIX RECEBIDO,12685.75,C,REF0000001706
2025-03-01,RENDIMENTO POUPANÇA,69506.75,C,REF0000001417
2025-03-09,TED RECEBIDA,23287.68,C,REF0000001142
2025-03-23,TARIFA BANCÁRIA,-17286.38,D,REF0000001065
2025-03-25,SAQUE ATM,-60233.27,D,REF0000001621
2025-03-05,PIX RECEBIDO,58544.66,C,REF0000001780
2025-03-22,DOC RECEBIDO,15537.83,C,REF0000001701
2025-03-19,REEMBOLSO DESPESA,36407.98,C,REF0000001235
2025-03-10,SALÁRIO DEPOSITADO,77402.66,C,REF0000001667
2025-03-09,PAGAMENTO CLIENTE,19614.82,C,REF0000001490
2025-03-30,PIX ENVIADO (DUPLICADO),-3513.23,D,REF0000001705
2025-03-04,TED RECEBIDA,65433.12,C,REF0000001681
2025-03-02,PIX ENVIADO,-73436.26,D,REF0000001170
2025-03-09,TED ENVIADA,-20624.06,D,REF0000001648
2025-03-25,PAGAMENTO SALÁRIO,-55393.11,D,REF0000001647
2025-03-13,PIX ENVIADO,-56903.25,D,REF0000001009
2025-03-21,PAGAMENTO CLIENTE,71373.81,C,REF0000001156
2025-03-28,PAGAMENTO CLIENTE,38819.24,C,REF0000001618
2025-03-23,PAGAMENTO SALÁRIO,-71722.03,D,REF0000001668
2025-03-05,CRÉDITO FOLHA,33415.8,C,REF0000001440
2025-03-01,REEMBOLSO DESPESA,13232.44,C,REF0000001006
2025-03-09,PAGAMENTO CLIENTE,72508.97,C,REF0000001158
2025-03-16,CRÉDITO FOLHA,17366.64,C,REF0000001189
2025-03-01,PIX ENVIADO,-25286.32,D,REF0000001263
2025-03-21,TED ENVIADA,-37383.1,D,REF0000001645
2025-03-14,BOLETO PAGO,-64393.51,D,REF0000001075
2025-03-23,PIX ENVIADO,-37562.38,D,REF0000001310
2025-03-29,SALÁRIO DEPOSITADO,36321.77,C,REF0000001475
2025-03-04,PIX RECEBIDO,37685.31,C,REF0000001550
2025-03-30,PAGAMENTO FORNECEDOR,-28856.51,D,REF0000001279
2025-03-30,PAGAMENTO CLIENTE,24754.42,C,REF0000001444
2025-03-04,BOLETO PAGO (DUPLICADO),-23138.0,D,REF0000001484
2025-03-11,PAGAMENTO SALÁRIO,-13459.35,D,REF0000001192
2025-03-27,TARIFA BANCÁRIA,-16581.95,D,REF0000001252
2025-03-19,RENDIMENTO POUPANÇA,66816.7,C,REF0000001522
2025-03-24,DOC RECEBIDO,42700.75,C,REF0000001131
2025-03-09,DÉBITO AUTOMÁTICO,-52143.5,D,REF0000001210
2025-03-10,PAGAMENTO CLIENTE,68052.88,C,REF0000001226
2025-03-05,TRANSFERÊNCIA ENVIADA,-36667.67,D,REF0000001763
2025-03-22,REEMBOLSO DESPESA,2593.78,C,REF0000001363
2025-03-23,RENDIMENTO POUPANÇA,40898.24,C,REF0000001090
2025-03-17,BOLETO PAGO,-48375.0,D,REF0000001562
2025-03-10,DEVOLUÇÃO BOLETO,21923.99,C,REF0000001074
2025-03-24,PAGAMENTO CLIENTE,30900.78,C,REF0000001112
2025-03-26,PAGAMENTO FORNECEDOR,-22809.91,D,REF0000001318
2025-03-18,TARIFA BANCÁRIA,-52197.26,D,REF0000001408
2025-03-28,TRANSFERÊNCIA ENVIADA,-59003.54,D,REF0000001746
2025-03-03,CRÉDITO FOLHA,2771.64,C,REF0000001640
2025-03-18,PAGAMENTO CLIENTE,25433.82,C,REF0000001446
2025-03-04,REEMBOLSO DESPESA,39419.15,C,REF0000001063
2025-03-04,PAGAMENTO FORNECEDOR,-57108.51,D,REF0000001538
2025-03-25,COMPRA CARTÃO,-40559.84,D,REF0000001514
2025-03-09,RENDIMENTO POUPANÇA,68123.05,C,REF0000001613
2025-03-10,DÉBITO AUTOMÁTICO,-76848.48,D,REF0000001607
2025-03-19,BOLETO PAGO,-22406.38,D,REF0000001269
2025-03-13,PIX RECEBIDO,43233.29,C,REF0000001661
2025-03-29,PIX ENVIADO,-56182.58,D,REF0000001062
2025-03-24,TED RECEBIDA,13888.18,C,REF0000001569
2025-03-11,DEVOLUÇÃO BOLETO,9151.25,C,REF0000001515
2025-03-22,DÉBITO AUTOMÁTICO,-7826.18,D,REF0000001556
2025-03-09,TRANSFERÊNCIA ENVIADA,-58171.39,D,REF0000001609
2025-03-29,PIX ENVIADO (DUPLICADO),-62190.11,D,REF0000001656
2025-03-03,BOLETO PAGO,-68157.1,D,REF0000001047
2025-03-18,BOLETO PAGO,-15222.58,D,REF0000001350
2025-03-05,TED ENVIADA,-32737.16,D,REF0000001209
2025-03-23,TRANSFERÊNCIA RECEBIDA,46507.11,C,REF0000001341
2025-03-25,RENDIMENTO POUPANÇA,19423.09,C,REF0000001409
2025-03-17,PIX ENVIADO,-58874.07,D,REF0000001740
2025-03-16,SALÁRIO DEPOSITADO,34656.19,C,REF0000001043
2025-03-05,PIX ENVIADO,-43269.14,D,REF0000001549
2025-03-05,TED ENVIADA,-76940.93,D,REF0000001601
2025-03-21,COMPRA CARTÃO,-54760.69,D,REF0000001434
2025-03-30,TED RECEBIDA,268.9,C,REF0000001022
2025-03-14,REEMBOLSO DESPESA,74122.46,C,REF0000001091
2025-03-12,RENDIMENTO POUPANÇA,78350.88,C,REF0000001282
2025-03-03,SALÁRIO DEPOSITADO,36222.69,C,REF0000001729
2025-03-31,DEVOLUÇÃO BOLETO,23879.62,C,REF0000001133
2025-03-20,RENDIMENTO POUPANÇA (DUPLICADO),23222.44,C,REF0000001128
2025-03-10,BOLETO PAGO,-38318.23,D,REF0000001561
2025-03-24,SALÁRIO DEPOSITADO,69589.43,C,REF0000001397
2025-03-10,PAGAMENTO FORNECEDOR,-53955.77,D,REF0000001082
2025-03-07,COMPRA CARTÃO,-37721.66,D,REF0000001419
2025-03-21,DÉBITO AUTOMÁTICO,-1847.3,D,REF0000001541
2025-03-29,PIX ENVIADO,-62190.11,D,REF0000001656
2025-03-25,PAGAMENTO CLIENTE,16343.92,C,REF0000001420
2025-03-03,TED ENVIADA,-67919.62,D,REF0000001287
2025-03-09,TRANSFERÊNCIA ENVIADA,-28315.36,D,REF0000001249
2025-03-31,PAGAMENTO FORNECEDOR,-75763.89,D,REF0000001238
2025-03-03,TRANSFERÊNCIA RECEBIDA,15108.87,C,REF0000001753
2025-03-23,COMPRA CARTÃO,-7259.86,D,REF0000001476
2025-03-30,SAQUE ATM,-37024.48,D,REF0000001521
2025-03-11,DÉBITO AUTOMÁTICO,-49324.41,D,REF0000001553
2025-03-21,PAGAMENTO FORNECEDOR,-56964.35,D,REF0000001077
2025-03-15,TRANSFERÊNCIA RECEBIDA,41675.89,C,REF0000001464
2025-03-19,PAGAMENTO FORNECEDOR,-32896.48,D,REF0000001598
2025-03-23,SALÁRIO DEPOSITADO,30033.64,C,REF0000001208
2025-03-01,IOF,-33114.07,D,REF0000001474
2025-03-10,BOLETO PAGO,-33005.69,D,REF0000001308
2025-03-20,DÉBITO AUTOMÁTICO,-17627.29,D,REF0000001719
2025-03-04,PAGAMENTO FORNECEDOR,-64673.97,D,REF0000001083
2025-03-22,TRANSFERÊNCIA ENVIADA,-77569.96,D,REF0000001778
2025-03-23,SALÁRIO DEPOSITADO,46256.18,C,REF0000001597
2025-03-04,TARIFA BANCÁRIA,-12198.97,D,REF0000001450
2025-03-18,SAQUE ATM,-60410.0,D,REF0000001212
2025-03-26,SALÁRIO DEPOSITADO,32470.35,C,REF0000001674
2025-03-01,DOC RECEBIDO,18663.2,C,REF0000001325
2025-03-04,PIX RECEBIDO,26696.52,C,REF0000001540
2025-03-15,DOC RECEBIDO,60588.63,C,REF0000001164
2025-03-02,REEMBOLSO DESPESA,30325.36,C,REF0000001480
2025-03-11,TARIFA BANCÁRIA,-62092.52,D,REF0000001356
2025-03-01,RENDIMENTO POUPANÇA,41432.87,C,REF0000001385
2025-03-23,CRÉDITO FOLHA,16111.08,C,REF0000001078
2025-03-21,IOF,-32640.24,D,REF0000001124
2025-03-28,PAGAMENTO FORNECEDOR,-67453.8,D,REF0000001076
2025-03-13,TRANSFERÊNCIA RECEBIDA,43858.52,C,REF0000001566
2025-03-24,TRANSFERÊNCIA ENVIADA,-43926.56,D,REF0000001421
2025-03-28,BOLETO PAGO,-37127.66,D,REF0000001734
2025-03-28,IOF,-24681.42,D,REF0000001791
2025-03-15,PAGAMENTO CLIENTE,63404.85,C,REF0000001564
2025-03-20,TARIFA BANCÁRIA,-5598.41,D,REF0000001651
2025-03-25,IOF,-21736.29,D,REF0000001290
2025-03-28,SAQUE ATM,-38277.25,D,REF0000001660
2025-03-10,PIX RECEBIDO,20473.73,C,REF0000001423
2025-03-06,PIX RECEBIDO,37865.31,C,REF0000001273
2025-03-23,IOF,-79837.18,D,REF0000001327
2025-03-29,DOC RECEBIDO,7288.11,C,REF0000001575
2025-03-16,TRANSFERÊNCIA ENVIADA,-77286.13,D,REF0000001240
2025-03-03,TED RECEBIDA,57484.06,C,REF0000001477
2025-03-12,DOC RECEBIDO,61586.02,C,REF0000001413
2025-03-20,DEVOLUÇÃO BOLETO,67848.45,C,REF0000001256
2025-03-15,PAGAMENTO SALÁRIO,-38945.96,D,REF0000001669
2025-03-03,PAGAMENTO SALÁRIO,-14235.2,D,REF0000001096
2025-03-09,COMPRA CARTÃO (DUPLICADO),-34192.94,D,REF0000001504
2025-03-31,IOF,-39999.75,D,REF0000001672
2025-03-11,DOC RECEBIDO,41620.19,C,REF0000001636
2025-03-02,TRANSFERÊNCIA ENVIADA,-61711.41,D,REF0000001010
2025-03-16,PIX RECEBIDO,39137.13,C,REF0000001677
2025-03-07,TRANSFERÊNCIA ENVIADA,-69396.12,D,REF0000001281
2025-03-23,DOC RECEBIDO,4829.02,C,REF0000001344
2025-03-05,DEVOLUÇÃO BOLETO,53260.98,C,REF0000001772
2025-03-08,TRANSFERÊNCIA ENVIADA,-48468.08,D,REF0000001452
2025-03-20,PAGAMENTO FORNECEDOR (DUPLICADO),-36501.31,D,REF0000001003
2025-03-07,DOC RECEBIDO,71244.58,C,REF0000001713
2025-03-16,SALÁRIO DEPOSITADO,38499.75,C,REF0000001407
2025-03-18,PAGAMENTO FORNECEDOR,-14338.63,D,REF0000001213
2025-03-18,TRANSFERÊNCIA ENVIADA,-39269.55,D,REF0000001103
2025-03-26,COMPRA CARTÃO,-36185.67,D,REF0000001752
2025-03-27,TRANSFERÊNCIA RECEBIDA,65114.75,C,REF0000001277
2025-03-01,SALÁRIO DEPOSITADO,31694.87,C,REF0000001340
2025-03-24,PIX ENVIADO,-6449.18,D,REF0000001222
2025-03-15,REEMBOLSO DESPESA,37938.7,C,REF0000001758
2025-03-05,TRANSFERÊNCIA ENVIADA,-17806.32,D,REF0000001259
2025-03-24,TED RECEBIDA,21095.61,C,REF0000001155
2025-03-30,RENDIMENTO POUPANÇA,37852.4,C,REF0000001334
2025-03-09,TED ENVIADA,-35283.0,D,REF0000001040
2025-03-21,PAGAMENTO CLIENTE,18437.76,C,REF0000001178
2025-03-22,TED RECEBIDA,19656.24,C,REF0000001603
2025-03-26,PIX RECEBIDO,12901.0,C,REF0000001219
2025-03-26,SALÁRIO DEPOSITADO,54169.19,C,REF0000001244
2025-03-05,TARIFA BANCÁRIA,-68511.88,D,REF0000001272
2025-03-16,REEMBOLSO DESPESA,34084.53,C,REF0000001728
