data,descricao,valor,tipo,referencia
2025-02-19,PIX RECEBIDO,65091.71,C,REF0000000743
2025-02-18,TRANSFERÊNCIA ENVIADA,-42605.85,D,REF0000000744
2025-02-10,RENDIMENTO POUPANÇA,25926.11,C,REF0000000745
2025-02-22,PAGAMENTO FORNECEDOR,-76194.17,D,REF0000000746
2025-02-02,REEMBOLSO DESPESA,10890.33,C,REF0000000747
2025-02-23,BOLETO PAGO,-69370.45,D,REF0000000748
2025-02-27,DEVOLUÇÃO BOLETO,20011.7,C,REF0000000749
2025-02-16,REEMBOLSO DESPESA,60929.81,C,REF0000000750
2025-02-21,RENDIMENTO POUPANÇA,46215.17,C,REF0000000751
2025-02-21,TED ENVIADA,-30045.03,D,REF0000000752
2025-02-23,RENDIMENTO POUPANÇA,32257.92,C,REF0000000753
2025-02-11,IOF,-36402.92,D,REF0000000754
2025-02-24,TED RECEBIDA,69519.18,C,REF0000000755
2025-02-28,COMPRA CARTÃO,-50805.5,D,REF0000000756
2025-02-07,REEMBOLSO DESPESA,63664.45,C,REF0000000757
2025-02-09,IOF,-65996.57,D,REF0000000758
2025-02-18,COMPRA CARTÃO,-66276.07,D,REF0000000759
2025-02-26,TRANSFERÊNCIA RECEBIDA,45313.06,C,REF0000000760
2025-02-02,PIX ENVIADO,-71537.66,D,REF0000000761
2025-02-01,TRANSFERÊNCIA RECEBIDA,50113.05,C,REF0000000762
2025-02-15,DOC RECEBIDO,74358.16,C,REF0000000763
2025-02-07,SAQUE ATM,-104.04,D,REF0000000764
2025-02-06,RENDIMENTO POUPANÇA,70577.71,C,REF0000000765
2025-02-09,COMPRA CARTÃO,-7512.53,D,REF0000000766
2025-02-02,DOC RECEBIDO,29778.91,C,REF0000000767
2025-02-14,TARIFA BANCÁRIA,-50067.06,D,REF0000000768
2025-02-07,PIX RECEBIDO,56310.66,C,REF0000000769
2025-02-08,TRANSFERÊNCIA ENVIADA,-6281.2,D,REF0000000770
2025-02-27,COMPRA CARTÃO,-792.49,D,REF0000000771
2025-02-23,REEMBOLSO DESPESA,79052.99,C,REF0000000772
2025-02-13,SALÁRIO DEPOSITADO,38242.13,C,REF0000000773
2025-02-04,TED RECEBIDA,58474.53,C,REF0000000774
2025-02-05,DÉBITO AUTOMÁTICO,-29436.56,D,REF0000000775
2025-02-21,BOLETO PAGO,-61888.17,D,REF0000000776
2025-02-01,CRÉDITO FOLHA,5519.51,C,REF0000000777
2025-02-21,SALÁRIO DEPOSITADO,35235.95,C,REF0000000778
2025-02-22,CRÉDITO FOLHA,73595.54,C,REF0000000779
2025-02-04,TED ENVIADA,-68804.0,D,REF0000000780
2025-02-24,CRÉDITO FOLHA,60208.03,C,REF0000000781
2025-02-11,SAQUE ATM,-28155.27,D,REF0000000782
2025-02-08,TED RECEBIDA,19860.52,C,REF0000000783
2025-02-28,PIX ENVIADO,-62328.62,D,REF0000000784
2025-02-17,TRANSFERÊNCIA ENVIADA,-16475.39,D,REF0000000785
2025-02-21,RENDIMENTO POUPANÇA,59840.1,C,REF0000000786
2025-02-16,SALÁRIO DEPOSITADO,62714.94,C,REF0000000787
2025-02-21,IOF,-9063.86,D,REF0000000788
2025-02-12,PIX RECEBIDO,42286.51,C,REF0000000789
2025-02-14,TRANSFERÊNCIA ENVIADA,-10602.03,D,REF0000000790
2025-02-25,BOLETO PAGO,-43731.18,D,REF0000000791
2025-02-01,TED ENVIADA,-76358.52,D,REF0000000792
2025-02-02,SALÁRIO DEPOSITADO,1152.78,C,REF0000000793
2025-02-17,REEMBOLSO DESPESA,75896.97,C,REF0000000794
2025-02-25,PAGAMENTO FORNECEDOR,-50304.23,D,REF0000000795
2025-02-03,SAQUE ATM,-33914.84,D,REF0000000796
2025-02-03,RENDIMENTO POUPANÇA,22233.55,C,REF0000000797
2025-02-18,DOC RECEBIDO,77946.36,C,REF0000000798
2025-02-25,PAGAMENTO SALÁRIO,-31288.98,D,REF0000000799
2025-02-24,REEMBOLSO DESPESA,24848.05,C,REF0000000800
2025-02-14,TED RECEBIDA,4679.58,C,REF0000000801
2025-02-02,CRÉDITO FOLHA,36297.08,C,REF0000000802
2025-02-24,PAGAMENTO SALÁRIO,-53303.06,D,REF0000000803
2025-02-23,DOC RECEBIDO,9599.47,C,REF0000000804
2025-02-17,DEVOLUÇÃO BOLETO,13148.42,C,REF0000000805
2025-02-24,BOLETO PAGO,-13398.69,D,REF0000000806
2025-02-25,TED ENVIADA,-58648.22,D,REF0000000807
2025-02-09,REEMBOLSO DESPESA,26834.13,C,REF0000000808
2025-02-21,CRÉDITO FOLHA,21072.82,C,REF0000000809
2025-02-12,PAGAMENTO CLIENTE,39717.0,C,REF0000000810
2025-02-06,CRÉDITO FOLHA,39993.82,C,REF0000000811
2025-02-19,TED ENVIADA,-12626.93,D,REF0000000812
2025-02-01,PAGAMENTO CLIENTE,18310.93,C,REF0000000813
2025-02-08,PIX RECEBIDO,68702.19,C,REF0000000814
2025-02-05,REEMBOLSO DESPESA,37767.58,C,REF0000000815
2025-02-18,PIX RECEBIDO,74496.25,C,REF0000000816
2025-02-14,TARIFA BANCÁRIA,-18000.0,D,REF0000000817
2025-02-19,TED ENVIADA,-21737.07,D,REF0000000818
2025-02-02,PAGAMENTO SALÁRIO,-9596.1,D,REF0000000819
2025-02-02,PAGAMENTO CLIENTE,17893.65,C,REF0000000820
2025-02-28,IOF,-5560.67,D,REF0000000821
2025-02-11,DÉBITO AUTOMÁTICO,-61893.52,D,REF0000000822
2025-02-12,PIX RECEBIDO,44269.66,C,REF0000000823
2025-02-24,RENDIMENTO POUPANÇA,23363.03,C,REF0000000824
2025-02-16,CRÉDITO FOLHA,37140.94,C,REF0000000825
2025-02-25,PAGAMENTO CLIENTE,58610.44,C,REF0000000826
2025-02-01,REEMBOLSO DESPESA,12087.78,C,REF0000000827
2025-02-11,PIX RECEBIDO,43346.54,C,REF0000000828
2025-02-28,REEMBOLSO DESPESA,60726.39,C,REF0000000829
2025-02-08,PAGAMENTO FORNECEDOR,-8360.72,D,REF0000000830
2025-02-05,PIX ENVIADO,-39387.71,D,REF0000000831
2025-02-28,TARIFA BANCÁRIA,-7487.48,D,REF0000000832
2025-02-15,COMPRA CARTÃO,-56082.71,D,REF0000000833
2025-02-05,PAGAMENTO CLIENTE,46482.61,C,REF0000000834
2025-02-02,TRANSFERÊNCIA ENVIADA,-6032.7,D,REF0000000835
2025-02-08,BOLETO PAGO,-53012.39,D,REF0000000836
2025-02-26,COMPRA CARTÃO,-20916.23,D,REF0000000837
2025-02-11,COMPRA CARTÃO,-56073.01,D,REF0000000838
2025-02-07,TED ENVIADA,-21792.87,D,REF0000000839
2025-02-04,CRÉDITO FOLHA,62405.96,C,REF0000000840
2025-02-15,TRANSFERÊNCIA RECEBIDA,8497.34,C,REF0000000841
2025-02-12,PAGAMENTO FORNECEDOR,-32550.68,D,REF0000000842
2025-02-09,TRANSFERÊNCIA RECEBIDA,36180.77,C,REF0000000843
2025-02-27,RENDIMENTO POUPANÇA,7279.15,C,REF0000000844
2025-02-05,DEVOLUÇÃO BOLETO,17240.91,C,REF0000000845
2025-02-13,DEVOLUÇÃO BOLETO,56907.03,C,REF0000000846
2025-02-27,RENDIMENTO POUPANÇA,54190.81,C,REF0000000847
2025-02-28,REEMBOLSO DESPESA,2535.01,C,REF0000000848
2025-02-08,PAGAMENTO FORNECEDOR,-44498.5,D,REF0000000849
2025-02-04,DOC RECEBIDO,36990.36,C,REF0000000850
2025-02-05,SALÁRIO DEPOSITADO,4980.45,C,REF0000000851
2025-02-22,DEVOLUÇÃO BOLETO,65902.69,C,REF0000000852
2025-02-27,RENDIMENTO POUPANÇA,46606.79,C,REF0000000853
2025-02-07,TED RECEBIDA,1792.92,C,REF0000000854
2025-02-28,TED ENVIADA,-64753.43,D,REF0000000855
2025-02-02,IOF,-9846.09,D,REF0000000856
2025-02-27,REEMBOLSO DESPESA,73934.33,C,REF0000000857
2025-02-22,SAQUE ATM,-39715.3,D,REF0000000858
2025-02-06,TARIFA BANCÁRIA,-13865.94,D,REF0000000859
2025-02-02,BOLETO PAGO,-22424.37,D,REF0000000860
2025-02-14,TRANSFERÊNCIA RECEBIDA,51799.91,C,REF0000000861
2025-02-13,DÉBITO AUTOMÁTICO,-4925.28,D,REF0000000862
2025-02-08,PAGAMENTO CLIENTE,33567.82,C,REF0000000863
2025-02-16,DEVOLUÇÃO BOLETO,79152.82,C,REF0000000864
2025-02-17,TRANSFERÊNCIA ENVIADA,-27555.53,D,REF0000000865
2025-02-01,BOLETO PAGO,-31101.08,D,REF0000000866
2025-02-26,PIX ENVIADO,-47789.45,D,REF0000000867
2025-02-17,IOF,-4734.37,D,REF0000000868
2025-02-06,TARIFA BANCÁRIA,-61359.03,D,REF0000000869
2025-02-09,SALÁRIO DEPOSITADO,19866.17,C,REF0000000870
2025-02-19,SALÁRIO DEPOSITADO,61135.78,C,REF0000000871
2025-02-06,BOLETO PAGO,-28416.63,D,REF0000000872
2025-02-19,DEVOLUÇÃO BOLETO,47421.93,C,REF0000000873
2025-02-19,DEVOLUÇÃO BOLETO,56291.06,C,REF0000000874
2025-02-27,SALÁRIO DEPOSITADO,45070.56,C,REF0000000875
2025-02-16,BOLETO PAGO,-43392.86,D,REF0000000876
2025-02-20,SALÁRIO DEPOSITADO,7266.08,C,REF0000000877
2025-02-01,TRANSFERÊNCIA RECEBIDA,1643.24,C,REF0000000878
2025-02-26,TARIFA BANCÁRIA,-73435.8,D,REF0000000879
2025-02-26,DOC RECEBIDO,27293.69,C,REF0000000880
2025-02-19,BOLETO PAGO,-4811.5,D,REF0000000881
2025-02-28,PAGAMENTO CLIENTE,61960.6,C,REF0000000882
2025-02-23,COMPRA CARTÃO,-76846.67,D,REF0000000883
2025-02-10,COMPRA CARTÃO,-46902.03,D,REF0000000884
2025-02-24,BOLETO PAGO,-10959.31,D,REF0000000885
2025-02-21,IOF,-63357.81,D,REF0000000886
2025-02-23,PAGAMENTO FORNECEDOR,-13977.5,D,REF0000000887
2025-02-27,TRANSFERÊNCIA ENVIADA,-17897.82,D,REF0000000888
2025-02-05,RENDIMENTO POUPANÇA,30301.81,C,REF0000000889
2025-02-13,CRÉDITO FOLHA,58320.03,C,REF0000000890
2025-02-26,DEVOLUÇÃO BOLETO,14607.44,C,REF0000000891
2025-02-16,TED RECEBIDA,51189.76,C,REF0000000892
2025-02-08,TED RECEBIDA,26526.92,C,REF0000000893
2025-02-21,BOLETO PAGO,-78591.25,D,REF0000000894
2025-02-15,DEVOLUÇÃO BOLETO,65741.86,C,REF0000000895
2025-02-23,SALÁRIO DEPOSITADO,21253.73,C,REF0000000896
2025-02-24,TED RECEBIDA,28070.97,C,REF0000000897
2025-02-24,TRANSFERÊNCIA RECEBIDA,3899.39,C,REF0000000898
2025-02-16,SAQUE ATM,-77529.69,D,REF0000000899
2025-02-04,SAQUE ATM,-28130.93,D,REF0000000900
