data,descricao,valor,tipo,referencia
2025-01-14,COMPRA CARTÃO,-58297.18,D,REF0000000110
2025-01-07,CRÉDITO FOLHA,30846.37,C,REF0000000111
2025-01-01,SAQUE ATM,-3598.7,D,REF0000000112
2025-01-31,TED RECEBIDA,29169.51,C,REF0000000113
2025-01-28,PAGAMENTO SALÁRIO,-49871.28,D,REF0000000114
2025-01-17,RENDIMENTO POUPANÇA,57594.35,C,REF0000000115
2025-01-13,COMPRA CARTÃO,-53368.09,D,REF0000000116
2025-01-14,TARIFA BANCÁRIA,-44375.28,D,REF0000000117
2025-01-20,BOLETO PAGO,-54201.57,D,REF0000000118
2025-01-10,PIX ENVIADO,-32515.71,D,REF0000000119
2025-01-20,TRANSFERÊNCIA ENVIADA,-16854.11,D,REF0000000120
2025-01-22,IOF,-37225.81,D,REF0000000121
2025-01-22,DOC RECEBIDO,40918.36,C,REF0000000122
2025-01-11,CRÉDITO FOLHA,22738.72,C,REF0000000123
2025-01-22,SALÁRIO DEPOSITADO,65482.96,C,REF0000000124
2025-01-05,TARIFA BANCÁRIA,-18010.02,D,REF0000000125
2025-01-20,TRANSFERÊNCIA RECEBIDA,3744.79,C,REF0000000126
2025-01-07,CRÉDITO FOLHA,36460.52,C,REF0000000127
2025-01-05,TARIFA BANCÁRIA,-39575.45,D,REF0000000128
2025-01-25,TED RECEBIDA,71418.15,C,REF0000000129
2025-01-15,PAGAMENTO FORNECEDOR,-17546.35,D,REF0000000130
2025-01-15,TED RECEBIDA,44614.59,C,REF0000000131
2025-01-18,PAGAMENTO CLIENTE,64123.26,C,REF0000000132
2025-01-20,IOF,-76005.67,D,REF0000000133
2025-01-15,PAGAMENTO FORNECEDOR,-66454.01,D,REF0000000134
2025-01-15,TRANSFERÊNCIA RECEBIDA,59505.25,C,REF0000000135
2025-01-09,PAGAMENTO SALÁRIO,-60154.55,D,REF0000000136
2025-01-15,DÉBITO AUTOMÁTICO,-50158.54,D,REF0000000137
2025-01-09,SALÁRIO DEPOSITADO,57097.91,C,REF0000000138
2025-01-03,PAGAMENTO FORNECEDOR,-25610.78,D,REF0000000139
2025-01-23,REEMBOLSO DESPESA,12108.91,C,REF0000000140
2025-01-14,TED RECEBIDA,56528.21,C,REF0000000141
2025-01-14,IOF,-26503.97,D,REF0000000142
2025-01-13,REEMBOLSO DESPESA,16586.41,C,REF0000000143
2025-01-13,CRÉDITO FOLHA,68545.73,C,REF0000000144
2025-01-10,COMPRA CARTÃO,-521.39,D,REF0000000145
2025-01-18,SAQUE ATM,-68283.16,D,REF0000000146
2025-01-14,RENDIMENTO POUPANÇA,39083.95,C,REF0000000147
2025-01-22,COMPRA CARTÃO,-2370.53,D,REF0000000148
2025-01-30,IOF,-57948.3,D,REF0000000149
2025-01-01,PAGAMENTO CLIENTE,78458.72,C,REF0000000150
2025-01-01,PAGAMENTO SALÁRIO,-47371.83,D,REF0000000151
2025-01-28,DOC RECEBIDO,51437.83,C,REF0000000152
2025-01-13,DÉBITO AUTOMÁTICO,-14579.24,D,REF0000000153
2025-01-11,COMPRA CARTÃO,-16972.24,D,REF0000000154
2025-01-09,SAQUE ATM,-22296.62,D,REF0000000155
2025-01-02,PAGAMENTO CLIENTE,37651.03,C,REF0000000156
2025-01-25,TED ENVIADA,-17976.56,D,REF0000000157
2025-01-07,SALÁRIO DEPOSITADO,60350.94,C,REF0000000158
2025-01-05,SALÁRIO DEPOSITADO,49725.79,C,REF0000000159
2025-01-31,TRANSFERÊNCIA ENVIADA,-53573.23,D,REF0000000160
2025-01-25,RENDIMENTO POUPANÇA,37229.47,C,REF0000000161
2025-01-31,TRANSFERÊNCIA ENVIADA,-13464.74,D,REF0000000162
2025-01-31,DOC RECEBIDO,62234.46,C,REF0000000163
2025-01-30,PIX ENVIADO,-8692.5,D,REF0000000164
2025-01-13,SAQUE ATM,-46084.95,D,REF0000000165
2025-01-04,SALÁRIO DEPOSITADO,6125.92,C,REF0000000166
2025-01-26,TRANSFERÊNCIA ENVIADA,-68030.94,D,REF0000000167
2025-01-26,CRÉDITO FOLHA,63708.37,C,REF0000000168
2025-01-22,REEMBOLSO DESPESA,27808.94,C,REF0000000169
2025-01-11,PAGAMENTO SALÁRIO,-5563.09,D,REF0000000170
2025-01-04,TRANSFERÊNCIA RECEBIDA,67973.57,C,REF0000000171
2025-01-29,PAGAMENTO SALÁRIO,-76864.97,D,REF0000000172
2025-01-06,SAQUE ATM,-56599.33,D,REF0000000173
2025-01-25,PAGAMENTO FORNECEDOR,-49292.19,D,REF0000000174
2025-01-09,TRANSFERÊNCIA ENVIADA,-37216.66,D,REF0000000175
2025-01-09,TED ENVIADA,-68144.47,D,REF0000000176
2025-01-19,IOF,-19546.88,D,REF0000000177
2025-01-28,IOF,-26944.91,D,REF0000000178
2025-01-12,TARIFA BANCÁRIA,-14588.1,D,REF0000000179
2025-01-23,TRANSFERÊNCIA ENVIADA,-27260.09,D,REF0000000180
2025-01-31,PAGAMENTO FORNECEDOR,-44485.49,D,REF0000000181
2025-01-16,REEMBOLSO DESPESA,6894.76,C,REF0000000182
2025-01-15,TRANSFERÊNCIA RECEBIDA,55264.22,C,REF0000000183
2025-01-13,SALÁRIO DEPOSITADO,7489.62,C,REF0000000184
2025-01-12,CRÉDITO FOLHA,24531.17,C,REF0000000185
2025-01-14,COMPRA CARTÃO,-44300.16,D,REF0000000186
2025-01-09,IOF,-28177.25,D,REF0000000187
2025-01-24,TED ENVIADA,-20149.72,D,REF0000000188
2025-01-31,PAGAMENTO CLIENTE,25278.06,C,REF0000000189
2025-01-09,TRANSFERÊNCIA RECEBIDA,15363.7,C,REF0000000190
2025-01-10,TARIFA BANCÁRIA,-78441.82,D,REF0000000191
2025-01-01,RENDIMENTO POUPANÇA,28902.44,C,REF0000000192
2025-01-18,PIX RECEBIDO,21981.19,C,REF0000000193
2025-01-21,BOLETO PAGO,-55808.52,D,REF0000000194
2025-01-19,PIX ENVIADO,-8251.88,D,REF0000000195
2025-01-11,IOF,-37578.29,D,REF0000000196
2025-01-31,RENDIMENTO POUPANÇA,77241.54,C,REF0000000197
2025-01-13,TED ENVIADA,-9171.27,D,REF0000000198
2025-01-22,PAGAMENTO SALÁRIO,-5972.87,D,REF0000000199
2025-01-31,CRÉDITO FOLHA,12180.57,C,REF0000000200
2025-01-04,TARIFA BANCÁRIA,-6860.21,D,REF0000000201
2025-01-08,TRANSFERÊNCIA ENVIADA,-48525.1,D,REF0000000202
2025-01-10,IOF,-36068.63,D,REF0000000203
2025-01-02,TRANSFERÊNCIA ENVIADA,-24465.15,D,REF0000000204
2025-01-21,SALÁRIO DEPOSITADO,75809.84,C,REF0000000205
2025-01-06,TED RECEBIDA,21208.46,C,REF0000000206
2025-01-06,TED RECEBIDA,13946.39,C,REF0000000207
2025-01-16,CRÉDITO FOLHA,32710.98,C,REF0000000208
2025-01-23,DÉBITO AUTOMÁTICO,-2659.56,D,REF0000000209
2025-01-03,IOF,-56253.86,D,REF0000000210
2025-01-22,CRÉDITO FOLHA,73916.69,C,REF0000000211
2025-01-08,PAGAMENTO CLIENTE,34039.86,C,REF0000000212
2025-01-03,DOC RECEBIDO,72677.5,C,REF0000000213
2025-01-20,RENDIMENTO POUPANÇA,13315.53,C,REF0000000214
2025-01-23,IOF,-35160.32,D,REF0000000215
2025-01-17,DÉBITO AUTOMÁTICO,-55993.71,D,REF0000000216
2025-01-02,TRANSFERÊNCIA ENVIADA,-35048.82,D,REF0000000217
2025-01-09,TRANSFERÊNCIA ENVIADA,-58775.99,D,REF0000000218
2025-01-19,CRÉDITO FOLHA,7351.58,C,REF0000000219
2025-01-19,RENDIMENTO POUPANÇA,79965.81,C,REF0000000220
2025-01-16,DOC RECEBIDO,61060.56,C,REF0000000221
2025-01-19,BOLETO PAGO,-73290.02,D,REF0000000222
2025-01-03,IOF,-50801.04,D,REF0000000223
2025-01-11,COMPRA CARTÃO,-27869.49,D,REF0000000224
2025-01-14,DEVOLUÇÃO BOLETO,68625.76,C,REF0000000225
2025-01-27,SAQUE ATM,-23093.01,D,REF0000000226
2025-01-09,DEVOLUÇÃO BOLETO,36413.33,C,REF0000000227
2025-01-28,SAQUE ATM,-9317.93,D,REF0000000228
2025-01-15,PAGAMENTO CLIENTE,52629.95,C,REF0000000229
2025-01-12,PAGAMENTO FORNECEDOR,-4383.62,D,REF0000000230
2025-01-07,PIX ENVIADO,-50051.43,D,REF0000000231
2025-01-15,DÉBITO AUTOMÁTICO,-43960.11,D,REF0000000232
2025-01-20,PAGAMENTO SALÁRIO,-9758.02,D,REF0000000233
2025-01-18,RENDIMENTO POUPANÇA,56797.14,C,REF0000000234
2025-01-08,TED RECEBIDA,44202.5,C,REF0000000235
2025-01-21,TED RECEBIDA,36942.76,C,REF0000000236
2025-01-17,RENDIMENTO POUPANÇA,39895.12,C,REF0000000237
2025-01-16,IOF,-33268.45,D,REF0000000238
2025-01-13,DOC RECEBIDO,36570.08,C,REF0000000239
2025-01-24,PAGAMENTO CLIENTE,73753.36,C,REF0000000240
2025-01-25,RENDIMENTO POUPANÇA,69128.95,C,REF0000000241
2025-01-09,PAGAMENTO FORNECEDOR,-27223.03,D,REF0000000242
2025-01-27,RENDIMENTO POUPANÇA,22662.98,C,REF0000000243
2025-01-18,IOF,-69227.58,D,REF0000000244
2025-01-25,PAGAMENTO FORNECEDOR,-27642.66,D,REF0000000245
2025-01-28,COMPRA CARTÃO,-36454.8,D,REF0000000246
2025-01-19,SALÁRIO DEPOSITADO,78462.93,C,REF0000000247
2025-01-02,SAQUE ATM,-18723.32,D,REF0000000248
2025-01-13,SAQUE ATM,-59589.18,D,REF0000000249
2025-01-05,PIX RECEBIDO,39651.53,C,REF0000000250
2025-01-04,IOF,-69582.54,D,REF0000000251
2025-01-14,BOLETO PAGO,-1277.04,D,REF0000000252
2025-01-11,RENDIMENTO POUPANÇA,6032.52,C,REF0000000253
2025-01-28,COMPRA CARTÃO,-52004.44,D,REF0000000254
2025-01-23,PAGAMENTO SALÁRIO,-76333.46,D,REF0000000255
2025-01-20,PIX ENVIADO,-69797.02,D,REF0000000256
2025-01-08,RENDIMENTO POUPANÇA,18819.88,C,REF0000000257
2025-01-25,TED RECEBIDA,34746.02,C,REF0000000258
2025-01-29,RENDIMENTO POUPANÇA,35522.1,C,REF0000000259
2025-01-10,PIX RECEBIDO,3726.98,C,REF0000000260
2025-01-08,BOLETO PAGO,-30018.55,D,REF0000000261
2025-01-06,BOLETO PAGO,-45295.95,D,REF0000000262
2025-01-20,REEMBOLSO DESPESA,6363.52,C,REF0000000263
2025-01-05,CRÉDITO FOLHA,39838.5,C,REF0000000264
2025-01-15,RENDIMENTO POUPANÇA,36918.94,C,REF0000000265
2025-01-29,IOF,-53363.92,D,REF0000000266
2025-01-03,BOLETO PAGO,-54224.99,D,REF0000000267
2025-01-10,TRANSFERÊNCIA ENVIADA,-75621.59,D,REF0000000268
2025-01-28,IOF,-55240.57,D,REF0000000269
2025-01-28,SAQUE ATM,-15977.4,D,REF0000000270
2025-01-19,SAQUE ATM,-8576.93,D,REF0000000271
2025-01-01,DÉBITO AUTOMÁTICO,-46006.21,D,REF0000000272
2025-01-28,TRANSFERÊNCIA ENVIADA,-21994.71,D,REF0000000273
2025-01-27,TRANSFERÊNCIA RECEBIDA,72853.83,C,REF0000000274
2025-01-20,TARIFA BANCÁRIA,-62070.49,D,REF0000000275
2025-01-20,TARIFA BANCÁRIA,-17559.41,D,REF0000000276
2025-01-22,PAGAMENTO SALÁRIO,-54237.27,D,REF0000000277
2025-01-10,PIX RECEBIDO,50278.44,C,REF0000000278
2025-01-24,COMPRA CARTÃO,-2717.49,D,REF0000000279
2025-01-11,RENDIMENTO POUPANÇA,7256.16,C,REF0000000280
2025-01-26,BOLETO PAGO,-14092.42,D,REF0000000281
2025-01-27,DÉBITO AUTOMÁTICO,-42491.65,D,REF0000000282
2025-01-31,TRANSFERÊNCIA RECEBIDA,20594.76,C,REF0000000283
2025-01-26,COMPRA CARTÃO,-59737.42,D,REF0000000284
2025-01-05,TED RECEBIDA,37493.09,C,REF0000000285
2025-01-31,REEMBOLSO DESPESA,68818.24,C,REF0000000286
2025-01-01,SAQUE ATM,-7269.71,D,REF0000000287
2025-01-12,IOF,-42948.96,D,REF0000000288
2025-01-31,PAGAMENTO SALÁRIO,-46785.58,D,REF0000000289
2025-01-16,TARIFA BANCÁRIA,-8712.27,D,REF0000000290
2025-01-11,PAGAMENTO CLIENTE,49582.77,C,REF0000000291
2025-01-30,TRANSFERÊNCIA RECEBIDA,51829.81,C,REF0000000292
2025-01-05,TED ENVIADA,-51956.69,D,REF0000000293
2025-01-16,RENDIMENTO POUPANÇA,75703.61,C,REF0000000294
2025-01-05,PAGAMENTO CLIENTE,7820.5,C,REF0000000295
2025-01-31,PAGAMENTO SALÁRIO,-36318.82,D,REF0000000296
2025-01-29,BOLETO PAGO,-47007.86,D,REF0000000297
2025-01-20,IOF,-52411.01,D,REF0000000298
2025-01-02,DÉBITO AUTOMÁTICO,-75127.29,D,REF0000000299
2025-01-31,IOF,-17420.71,D,REF0000000300
2025-01-22,TED RECEBIDA,68443.24,C,REF0000000301
2025-01-12,PAGAMENTO SALÁRIO,-43580.05,D,REF0000000302
2025-01-31,SALÁRIO DEPOSITADO,31881.26,C,REF0000000303
2025-01-03,TRANSFERÊNCIA RECEBIDA,75923.41,C,REF0000000304
2025-01-01,CRÉDITO FOLHA,51354.27,C,REF0000000305
2025-01-05,SALÁRIO DEPOSITADO,62954.23,C,REF0000000306
2025-01-07,PAGAMENTO CLIENTE,5535.38,C,REF0000000307
2025-01-11,SALÁRIO DEPOSITADO,65053.59,C,REF0000000308
2025-01-01,CRÉDITO FOLHA,63102.07,C,REF0000000309
2025-01-05,BOLETO PAGO,-68679.57,D,REF0000000310
2025-01-22,TED ENVIADA,-63891.18,D,REF0000000311
2025-01-26,DEVOLUÇÃO BOLETO,10587.67,C,REF0000000312
2025-01-06,PIX RECEBIDO,47128.79,C,REF0000000313
2025-01-17,SAQUE ATM,-4239.3,D,REF0000000314
2025-01-15,TRANSFERÊNCIA RECEBIDA,59665.94,C,REF0000000315
2025-01-15,TED ENVIADA,-41083.37,D,REF0000000316
2025-01-24,PIX RECEBIDO,75635.98,C,REF0000000317
2025-01-02,PIX ENVIADO,-36670.5,D,REF0000000318
2025-01-22,SAQUE ATM,-67791.52,D,REF0000000319
2025-01-03,TRANSFERÊNCIA RECEBIDA,39246.99,C,REF0000000320
2025-01-03,DOC RECEBIDO,25802.84,C,REF0000000321
2025-01-18,CRÉDITO FOLHA,22037.53,C,REF0000000322
2025-01-17,TRANSFERÊNCIA ENVIADA,-30503.31,D,REF0000000323
2025-01-14,TRANSFERÊNCIA ENVIADA,-36324.55,D,REF0000000324
2025-01-28,TED RECEBIDA,63458.03,C,REF0000000325
2025-01-14,SALÁRIO DEPOSITADO,34434.09,C,REF0000000326
2025-01-14,SAQUE ATM,-66202.17,D,REF0000000327
2025-01-22,DEVOLUÇÃO BOLETO,25038.24,C,REF0000000328
2025-01-22,BOLETO PAGO,-29975.37,D,REF0000000329
2025-01-03,TED ENVIADA,-5417.31,D,REF0000000330
2025-01-26,COMPRA CARTÃO,-7770.33,D,REF0000000331
2025-01-31,CRÉDITO FOLHA,44531.84,C,REF0000000332
2025-01-12,SAQUE ATM,-53617.56,D,REF0000000333
2025-01-31,PIX ENVIADO,-69453.97,D,REF0000000334
2025-01-04,COMPRA CARTÃO,-48052.79,D,REF0000000335
2025-01-08,TRANSFERÊNCIA RECEBIDA,12420.68,C,REF0000000336
2025-01-12,PAGAMENTO CLIENTE,28041.61,C,REF0000000337
2025-01-08,CRÉDITO FOLHA,61020.32,C,REF0000000338
2025-01-20,TRANSFERÊNCIA ENVIADA,-67620.16,D,REF0000000339
2025-01-01,RENDIMENTO POUPANÇA,48739.14,C,REF0000000340
2025-01-30,RENDIMENTO POUPANÇA,21897.97,C,REF0000000341
2025-01-28,BOLETO PAGO,-28114.32,D,REF0000000342
2025-01-03,REEMBOLSO DESPESA,45327.37,C,REF0000000343
2025-01-03,PIX RECEBIDO,59290.48,C,REF0000000344
2025-01-11,TRANSFERÊNCIA RECEBIDA,30126.74,C,REF0000000345
2025-01-25,DEVOLUÇÃO BOLETO,29635.74,C,REF0000000346
2025-01-06,DOC RECEBIDO,70673.21,C,REF0000000347
2025-01-15,RENDIMENTO POUPANÇA,53933.8,C,REF0000000348
2025-01-14,IOF,-38878.65,D,REF0000000349
2025-01-04,PAGAMENTO FORNECEDOR,-17284.74,D,REF0000000350
2025-01-22,DÉBITO AUTOMÁTICO,-34421.59,D,REF0000000351
2025-01-02,DÉBITO AUTOMÁTICO,-42178.38,D,REF0000000352
2025-01-02,CRÉDITO FOLHA,31651.31,C,REF0000000353
2025-01-25,SALÁRIO DEPOSITADO,16393.63,C,REF0000000354
2025-01-11,RENDIMENTO POUPANÇA,61144.66,C,REF0000000355
2025-01-06,REEMBOLSO DESPESA,668.01,C,REF0000000356
2025-01-17,SALÁRIO DEPOSITADO,30447.59,C,REF0000000357
2025-01-14,PIX ENVIADO,-5812.44,D,REF0000000358
2025-01-28,TED RECEBIDA,36807.35,C,REF0000000359
2025-01-13,TRANSFERÊNCIA ENVIADA,-46081.94,D,REF0000000360
2025-01-01,SAQUE ATM,-23196.74,D,REF0000000361
2025-01-15,TRANSFERÊNCIA ENVIADA,-13791.26,D,REF0000000362
2025-01-08,TED ENVIADA,-7095.98,D,REF0000000363
2025-01-03,PAGAMENTO FORNECEDOR,-47130.26,D,REF0000000364
2025-01-08,COMPRA CARTÃO,-69648.43,D,REF0000000365
2025-01-17,TED ENVIADA,-62340.47,D,REF0000000366
2025-01-29,SALÁRIO DEPOSITADO,42471.86,C,REF0000000367
2025-01-27,PAGAMENTO SALÁRIO,-28120.42,D,REF0000000368
2025-01-09,DOC RECEBIDO,18939.69,C,REF0000000369
2025-01-25,DOC RECEBIDO,13921.25,C,REF0000000370
2025-01-15,TRANSFERÊNCIA RECEBIDA,14212.83,C,REF0000000371
2025-01-21,TRANSFERÊNCIA ENVIADA,-54506.62,D,REF0000000372
2025-01-11,PAGAMENTO SALÁRIO,-69146.54,D,REF0000000373
2025-01-15,TRANSFERÊNCIA RECEBIDA,35209.04,C,REF0000000374
2025-01-02,TRANSFERÊNCIA ENVIADA,-63716.56,D,REF0000000375
2025-01-15,DÉBITO AUTOMÁTICO,-40611.58,D,REF0000000376
2025-01-27,COMPRA CARTÃO,-3056.7,D,REF0000000377
2025-01-20,TED ENVIADA,-6184.64,D,REF0000000378
2025-01-31,PAGAMENTO FORNECEDOR,-37043.8,D,REF0000000379
2025-01-21,CRÉDITO FOLHA,36006.21,C,REF0000000380
2025-01-17,TRANSFERÊNCIA RECEBIDA,25756.06,C,REF0000000381
2025-01-04,TRANSFERÊNCIA RECEBIDA,76619.9,C,REF0000000382
2025-01-17,TED ENVIADA,-78591.73,D,REF0000000383
2025-01-15,TRANSFERÊNCIA RECEBIDA,3179.41,C,REF0000000384
2025-01-13,RENDIMENTO POUPANÇA,29143.64,C,REF0000000385
2025-01-20,PAGAMENTO SALÁRIO,-61968.46,D,REF0000000386
2025-01-03,DEVOLUÇÃO BOLETO,63148.69,C,REF0000000387
2025-01-13,PAGAMENTO SALÁRIO,-7605.75,D,REF0000000388
2025-01-31,PAGAMENTO SALÁRIO,-20197.06,D,REF0000000389
2025-01-22,CRÉDITO FOLHA,26702.29,C,REF0000000390
2025-01-31,RENDIMENTO POUPANÇA,73343.88,C,REF0000000391
2025-01-10,TED ENVIADA,-10359.69,D,REF0000000392
2025-01-27,COMPRA CARTÃO,-51497.29,D,REF0000000393
2025-01-03,PAGAMENTO CLIENTE,53625.81,C,REF0000000394
2025-01-12,PIX ENVIADO,-40703.65,D,REF0000000395
2025-01-11,TARIFA BANCÁRIA,-14462.02,D,REF0000000396
2025-01-05,BOLETO PAGO,-15400.82,D,REF0000000397
2025-01-17,TED RECEBIDA,23698.58,C,REF0000000398
2025-01-05,CRÉDITO FOLHA,52971.24,C,REF0000000399
2025-01-27,BOLETO PAGO,-12382.51,D,REF0000000400
2025-01-14,PIX RECEBIDO,57708.58,C,REF0000000401
