data,descricao,valor,tipo,referencia
2025-09-26,REEMBOLSO DESPESA,58048.54,C,REF0000041289
2025-09-03,TARIFA BANCÁRIA,-31137.76,D,REF0000040801
2025-09-25,DEVOLUÇÃO BOLETO,21293.22,C,REF0000041162
2025-09-30,DÉBITO AUTOMÁTICO,-12400.92,D,REF0000040878
2025-09-23,TRANSFERÊNCIA ENVIADA,-35380.22,D,REF0000040689
2025-09-15,DÉBITO AUTOMÁTICO,-66041.31,D,REF0000041494
2025-09-26,DEVOLUÇÃO BOLETO,55819.57,C,REF0000040636
2025-09-11,DOC RECEBIDO,60399.41,C,REF0000041147
2025-09-13,RENDIMENTO POUPANÇA,2519.09,C,REF0000041294
2025-09-15,COMPRA CARTÃO,-39530.23,D,REF0000040895
2025-09-02,CRÉDITO FOLHA,48874.87,C,REF0000040667
2025-09-02,CRÉDITO FOLHA,39930.42,C,REF0000041511
2025-09-28,TED ENVIADA,-2293.59,D,REF0000041613
2025-09-13,SAQUE ATM,-69423.63,D,REF0000041202
2025-09-22,COMPRA CARTÃO,-23275.04,D,REF0000040257
2025-09-28,TRANSFERÊNCIA ENVIADA,-63338.7,D,REF0000041754
2025-09-04,TED RECEBIDA,25381.68,C,REF0000041834
2025-09-02,REEMBOLSO DESPESA,7259.35,C,REF0000041810
2025-09-10,RENDIMENTO POUPANÇA,-67172.11,C,REF0000001383
2025-09-20,IOF,-64619.87,D,REF0000041466
2025-09-11,RENDIMENTO POUPANÇA,57668.21,C,REF0000040893
2025-09-17,SAQUE ATM,-58543.54,D,REF0000041928
2025-09-11,RENDIMENTO POUPANÇA,43312.41,C,REF0000041670
2025-09-17,REEMBOLSO DESPESA,30278.13,C,REF0000040091
2025-09-27,PIX RECEBIDO,453.51,C,REF0000040885
2025-09-18,RENDIMENTO POUPANÇA,39683.58,C,REF0000040062
2025-09-09,BOLETO PAGO,-16400.25,D,REF0000040734
2025-09-22,PIX RECEBIDO,44690.55,C,REF0000040438
2025-09-09,RENDIMENTO POUPANÇA,69202.78,C,REF0000040179
2025-09-29,TED ENVIADA,-14848.74,D,REF0000040130
2025-09-11,TARIFA BANCÁRIA,-24524.45,D,REF0000040482
2025-09-21,TRANSFERÊNCIA ENVIADA,-10073.28,D,REF0000040501
2025-09-10,PAGAMENTO CLIENTE,79093.15,C,REF0000040429
2025-09-04,PAGAMENTO CLIENTE,46357.24,C,REF0000040557
2025-09-02,PIX RECEBIDO,-71815.37,C,REF0000000619
2025-09-17,DOC RECEBIDO,43942.96,C,REF0000041336
2025-09-21,TRANSFERÊNCIA ENVIADA,-32484.97,D,REF0000041450
2025-09-28,PIX ENVIADO,-58807.62,D,REF0000041240
2025-09-08,RENDIMENTO POUPANÇA,27696.32,C,REF0000041009
2025-09-23,CRÉDITO FOLHA,36608.56,C,REF0000040833
2025-09-23,DEVOLUÇÃO BOLETO,27796.67,C,REF0000041766
2025-09-24,SALÁRIO DEPOSITADO,1239.54,C,REF0000041890
2025-09-19,TARIFA BANCÁRIA,-18838.43,D,REF0000040993
2025-09-20,PAGAMENTO SALÁRIO,-32283.21,D,REF0000040981
2025-09-22,PIX ENVIADO,-51335.25,D,REF0000040209
2025-09-23,PAGAMENTO FORNECEDOR,-6532.57,D,REF0000041489
2025-09-01,PAGAMENTO CLIENTE,47546.25,C,REF0000041473
2025-09-23,CRÉDITO FOLHA,74485.16,C,REF0000040026
2025-09-30,IOF,33230.97,D,REF0000001300
2025-09-28,DEVOLUÇÃO BOLETO,28993.27,C,REF0000040365
2025-09-19,PIX RECEBIDO,61725.26,C,REF0000041080
2025-09-04,TRANSFERÊNCIA ENVIADA,-59572.0,D,REF0000040945
2025-09-02,DEVOLUÇÃO BOLETO,8062.28,C,REF0000041981
2025-09-05,PAGAMENTO FORNECEDOR,-51047.23,D,REF0000041474
2025-09-10,DÉBITO AUTOMÁTICO,-14325.43,D,REF0000040361
2025-09-26,PAGAMENTO CLIENTE,51073.18,C,REF0000041001
2025-09-22,DÉBITO AUTOMÁTICO,-12703.9,D,REF0000041519
2025-09-06,REEMBOLSO DESPESA,25933.51,C,REF0000041256
2025-09-27,PIX RECEBIDO,18251.53,C,REF0000040962
2025-09-25,REEMBOLSO DESPESA,17895.11,C,REF0000040891
2025-09-11,TRANSFERÊNCIA RECEBIDA,1837.77,C,REF0000040931
2025-09-19,PAGAMENTO FORNECEDOR,-70125.27,D,REF0000041388
2025-09-30,PAGAMENTO SALÁRIO,-30633.77,D,REF0000040524
2025-09-17,SALÁRIO DEPOSITADO,30578.65,C,REF0000041039
2025-09-20,DÉBITO AUTOMÁTICO,-44196.89,D,REF0000041464
2025-09-07,PAGAMENTO CLIENTE,8352.22,C,REF0000041269
2025-09-19,TARIFA BANCÁRIA,-45856.07,D,REF0000040222
2025-09-23,TARIFA BANCÁRIA,-29725.99,D,REF0000040842
2025-09-27,REEMBOLSO DESPESA,15420.73,C,REF0000040394
2025-09-22,TED ENVIADA,-67599.53,D,REF0000040293
2025-09-25,PAGAMENTO CLIENTE,43291.3,C,REF0000041616
2025-09-17,REEMBOLSO DESPESA,58602.68,C,REF0000040991
2025-09-01,TED RECEBIDA,46756.05,C,REF0000040751
2025-09-25,RENDIMENTO POUPANÇA,-15239.93,C,REF0000000893
2025-09-16,REEMBOLSO DESPESA,37408.12,C,REF0000041419
2025-09-02,IOF,21070.81,D,REF0000000325
2025-09-11,SAQUE ATM,-52891.46,D,REF0000040766
2025-09-27,TARIFA BANCÁRIA,2296.27,D,REF0000002024
2025-09-05,TARIFA BANCÁRIA,-43237.88,D,REF0000040658
2025-09-03,DOC RECEBIDO,52452.43,C,REF0000041353
2025-09-24,DÉBITO AUTOMÁTICO,-42459.2,D,REF0000041624
2025-09-02,IOF,-36035.83,D,REF0000040666
2025-09-02,CRÉDITO FOLHA,8101.82,C,REF0000040231
2025-09-10,RENDIMENTO POUPANÇA,56793.76,C,REF0000041919
2025-09-02,TRANSFERÊNCIA RECEBIDA,49145.9,C,REF0000040770
2025-09-19,TED ENVIADA,-23523.49,D,REF0000041010
2025-09-29,TED RECEBIDA,65450.82,C,REF0000041346
2025-09-28,COMPRA CARTÃO,-65193.54,D,REF0000041409
2025-09-16,TED ENVIADA,-19071.87,D,REF0000041032
2025-09-11,RENDIMENTO POUPANÇA,59763.76,C,REF0000040483
2025-09-11,REEMBOLSO DESPESA,49935.71,C,REF0000041169
2025-09-27,DEVOLUÇÃO BOLETO,19778.79,C,REF0000040479
2025-09-12,BOLETO PAGO,-74709.46,D,REF0000041720
2025-09-08,SAQUE ATM,-54724.32,D,REF0000040065
2025-09-19,COMPRA CARTÃO,-11777.38,D,REF0000040609
2025-09-28,TRANSFERÊNCIA RECEBIDA,-49352.02,C,REF0000000441
2025-09-21,DÉBITO AUTOMÁTICO,-33269.38,D,REF0000041914
2025-09-20,DEVOLUÇÃO BOLETO,64370.12,C,REF0000041197
2025-09-15,PIX RECEBIDO,52226.05,C,REF0000041395
2025-09-07,DEVOLUÇÃO BOLETO,24116.83,C,REF0000040042
2025-09-14,PIX RECEBIDO,2725.07,C,REF0000041187
2025-09-29,TRANSFERÊNCIA ENVIADA,-65326.74,D,REF0000040068
2025-09-02,PAGAMENTO FORNECEDOR,-33143.82,D,REF0000040241
2025-09-01,DOC RECEBIDO,23939.53,C,REF0000040693
2025-09-25,TED ENVIADA,-17645.45,D,REF0000041254
2025-09-27,PIX RECEBIDO,20454.66,C,REF0000041977
2025-09-22,TRANSFERÊNCIA ENVIADA,-48968.6,D,REF0000040176
2025-09-29,DOC RECEBIDO,63813.68,C,REF0000041612
2025-09-16,DOC RECEBIDO,16529.59,C,REF0000040511
2025-09-16,SAQUE ATM,-29156.14,D,REF0000041071
2025-09-18,CRÉDITO FOLHA,13591.56,C,REF0000041127
2025-09-28,TARIFA BANCÁRIA,-74238.96,D,REF0000040178
2025-09-13,TRANSFERÊNCIA ENVIADA,-23708.44,D,REF0000040706
2025-09-06,PIX ENVIADO,-42878.5,D,REF0000041881
2025-09-17,CRÉDITO FOLHA,59750.21,C,REF0000040780
2025-09-26,TRANSFERÊNCIA ENVIADA,-69746.68,D,REF0000040653
2025-09-25,TED RECEBIDA,63394.66,C,REF0000040582
2025-09-22,PAGAMENTO SALÁRIO,-18833.77,D,REF0000040258
2025-09-18,SALÁRIO DEPOSITADO,28987.39,C,REF0000041782
2025-09-02,SALÁRIO DEPOSITADO,-18648.02,C,REF0000001094
2025-09-01,TED RECEBIDA,71252.14,C,REF0000041175
2025-09-27,SAQUE ATM,-41957.59,D,REF0000041956
2025-09-22,TED ENVIADA,-20118.81,D,REF0000041959
2025-09-15,TARIFA BANCÁRIA,-64889.58,D,REF0000040821
2025-09-05,DOC RECEBIDO,37800.53,C,REF0000041300
2025-09-01,PIX ENVIADO,-41997.43,D,REF0000040152
2025-09-15,DEVOLUÇÃO BOLETO,6970.02,C,REF0000040395
2025-09-09,TED ENVIADA,-39979.83,D,REF0000041407
2025-09-08,DOC RECEBIDO,57365.6,C,REF0000041480
2025-09-26,PAGAMENTO SALÁRIO,-58738.05,D,REF0000040422
2025-09-16,RENDIMENTO POUPANÇA,64544.54,C,REF0000040638
2025-09-08,DOC RECEBIDO,35676.89,C,REF0000040275
2025-09-06,PIX RECEBIDO,59038.82,C,REF0000041302
2025-09-23,CRÉDITO FOLHA,1952.87,C,REF0000041357
2025-09-10,DOC RECEBIDO,6247.73,C,REF0000041084
2025-09-30,PAGAMENTO CLIENTE,57010.63,C,REF0000041828
2025-09-07,REEMBOLSO DESPESA,75408.81,C,REF0000041605
2025-09-18,SAQUE ATM,-7250.1,D,REF0000041082
2025-09-10,REEMBOLSO DESPESA,43040.89,C,REF0000041991
2025-09-18,DOC RECEBIDO,71121.6,C,REF0000041978
2025-09-05,TRANSFERÊNCIA RECEBIDA,50364.23,C,REF0000041321
2025-09-21,CRÉDITO FOLHA,16545.06,C,REF0000041243
2025-09-12,PIX ENVIADO,51097.17,D,REF0000000078
2025-09-05,RENDIMENTO POUPANÇA,26870.54,C,REF0000041248
2025-09-22,TRANSFERÊNCIA RECEBIDA,67285.52,C,REF0000040917
2025-09-22,PIX RECEBIDO,74582.98,C,REF0000040425
2025-09-10,PIX ENVIADO,-6909.4,D,REF0000041057
2025-09-16,PAGAMENTO SALÁRIO,-35173.39,D,REF0000041156
2025-09-03,RENDIMENTO POUPANÇA,14758.96,C,REF0000040772
2025-09-02,PAGAMENTO CLIENTE,10413.77,C,REF0000041883
2025-09-22,CRÉDITO FOLHA,4868.89,C,REF0000041331
2025-09-06,SAQUE ATM,-69696.12,D,REF0000040058
2025-09-08,DÉBITO AUTOMÁTICO,-79307.15,D,REF0000041283
2025-09-15,BOLETO PAGO,-72978.97,D,REF0000041592
2025-09-30,RENDIMENTO POUPANÇA,54622.23,C,REF0000041865
2025-09-25,COMPRA CARTÃO,-46876.57,D,REF0000041403
2025-09-06,TRANSFERÊNCIA ENVIADA,-54451.12,D,REF0000041002
2025-09-10,TARIFA BANCÁRIA,-69768.48,D,REF0000041786
2025-09-17,TARIFA BANCÁRIA,-78340.98,D,REF0000041059
2025-09-13,TRANSFERÊNCIA ENVIADA,-50726.07,D,REF0000040589
2025-09-08,REEMBOLSO DESPESA,-74295.48,C,REF0000000378
2025-09-24,COMPRA CARTÃO,-40945.59,D,REF0000040486
2025-09-26,PIX ENVIADO,-29920.99,D,REF0000040717
2025-09-30,IOF,-61059.72,D,REF0000040540
2025-09-29,IOF,-16277.68,D,REF0000040009
2025-09-12,PIX ENVIADO,-21487.2,D,REF0000041963
2025-09-17,RENDIMENTO POUPANÇA,77410.4,C,REF0000040735
2025-09-08,SAQUE ATM,-51070.02,D,REF0000040322
2025-09-05,IOF,-63580.22,D,REF0000041569
2025-09-12,REEMBOLSO DESPESA,75490.59,C,REF0000041932
2025-09-19,TED RECEBIDA,58265.46,C,REF0000040855
2025-09-09,RENDIMENTO POUPANÇA,61224.46,C,REF0000040718
2025-09-05,PAGAMENTO CLIENTE,19967.71,C,REF0000041471
2025-09-12,SAQUE ATM,-55697.66,D,REF0000040985
2025-09-07,TED RECEBIDA,-47544.49,C,REF0000000963
2025-09-02,PIX ENVIADO,-73617.06,D,REF0000040242
2025-09-19,BOLETO PAGO,-76301.37,D,REF0000040657
2025-09-07,PIX RECEBIDO,31927.79,C,REF0000041478
2025-09-27,BOLETO PAGO,-15887.88,D,REF0000040015
2025-09-07,DÉBITO AUTOMÁTICO,-27137.68,D,REF0000040548
2025-09-14,IOF,-51531.39,D,REF0000040220
2025-09-20,PAGAMENTO SALÁRIO,-56599.91,D,REF0000040680
2025-09-19,RENDIMENTO POUPANÇA,76692.67,C,REF0000040499
2025-09-26,PIX RECEBIDO,19245.46,C,REF0000041855
2025-09-17,SALÁRIO DEPOSITADO,4429.09,C,REF0000041536
2025-09-30,PIX ENVIADO,-52120.54,D,REF0000041870
2025-09-19,COMPRA CARTÃO,-76346.22,D,REF0000041507
2025-09-27,TARIFA BANCÁRIA,-30007.85,D,REF0000040158
2025-09-04,PAGAMENTO FORNECEDOR,-73497.2,D,REF0000041204
2025-09-07,PIX RECEBIDO,31927.79,C,REF0000041478
2025-09-20,TED ENVIADA,-30416.27,D,REF0000041515
2025-09-10,IOF,-20316.34,D,REF0000040210
2025-09-22,PAGAMENTO SALÁRIO,-62935.32,D,REF0000040040
2025-09-16,COMPRA CARTÃO,6660.28,D,REF0000000330
2025-09-28,PAGAMENTO SALÁRIO,-31220.07,D,REF0000040508
2025-09-01,BOLETO PAGO,-12422.8,D,REF0000040722
2025-09-16,CRÉDITO FOLHA,19177.56,C,REF0000040463
2025-09-24,PAGAMENTO CLIENTE,29895.63,C,REF0000040972
2025-09-16,SAQUE ATM,-31260.43,D,REF0000041232
